region_id,dimension,goal,score
305,resilience,LE,49.2
306,resilience,LE,75.3
307,resilience,LE,73.2
308,resilience,LE,74.5
309,resilience,LE,82.7
501,resilience,LE,73.7
502,resilience,LE,68.7
503,resilience,LE,75
504,resilience,LE,79.8
505,resilience,LE,79.2
506,resilience,LE,74.9
507,resilience,LE,65.8
508,resilience,LE,57.1
509,resilience,LE,73.4
510,resilience,LE,76.3
511,resilience,LE,73.2
512,resilience,LE,78.2
513,resilience,LE,66
514,resilience,LE,82.3
515,resilience,LE,83.8
516,resilience,LE,83.3
517,resilience,LE,84.4
0,score,LE,95.7
1,score,LE,100
2,score,LE,96
3,score,LE,95.8
4,score,LE,80.6
5,score,LE,99.8
6,score,LE,96.2
7,score,LE,95.7
8,score,LE,81.1
9,score,LE,95.7
10,score,LE,81.1
11,score,LE,99.8
12,score,LE,96
13,score,LE,80.9
14,score,LE,99.8
15,score,LE,96.2
16,score,LE,80.6
17,score,LE,87.5
18,score,LE,89.5
19,score,LE,NA
20,score,LE,100
21,score,LE,90.3
22,score,LE,NA
23,score,LE,97.9
24,score,LE,96.2
25,score,LE,98.1
26,score,LE,100
27,score,LE,96.2
28,score,LE,98.1
29,score,LE,100
30,score,LE,87
31,score,LE,98.1
32,score,LE,93.3
33,score,LE,NA
34,score,LE,98.1
35,score,LE,100
36,score,LE,93.1
37,score,LE,99.9
38,score,LE,92.9
39,score,LE,99.9
40,score,LE,92.9
41,score,LE,99.9
42,score,LE,92.3
301,score,LE,99.9
302,score,LE,96
303,score,LE,80.9
304,score,LE,88.7
305,score,LE,NA
306,score,LE,97.9
307,score,LE,96.2
308,score,LE,98.1
309,score,LE,92.1
501,score,LE,97.1
502,score,LE,95.6
503,score,LE,98
504,score,LE,86.6
505,score,LE,84.7
506,score,LE,90.9
507,score,LE,93
508,score,LE,89.5
509,score,LE,96.8
510,score,LE,100
511,score,LE,97.3
512,score,LE,96.2
513,score,LE,95.5
514,score,LE,94.3
515,score,LE,96.6
516,score,LE,95.7
517,score,LE,96.4
0,status,LE,93.2
1,status,LE,99.9
2,status,LE,92
3,status,LE,91.5
4,status,LE,78.2
5,status,LE,99.6
6,status,LE,92.3
7,status,LE,91.3
8,status,LE,78.2
9,status,LE,91.3
10,status,LE,78.1
11,status,LE,99.6
12,status,LE,92
13,status,LE,78
14,status,LE,99.6
15,status,LE,92.3
16,status,LE,78
17,status,LE,82.8
18,status,LE,85.8
19,status,LE,NA
20,status,LE,99.9
21,status,LE,87.5
22,status,LE,NA
23,status,LE,95.8
24,status,LE,92.4
25,status,LE,96.1
26,status,LE,99.9
27,status,LE,92.4
28,status,LE,96.1
29,status,LE,99.9
30,status,LE,78.7
31,status,LE,96.1
32,status,LE,88.7
33,status,LE,NA
34,status,LE,96.1
35,status,LE,100
36,status,LE,88
37,status,LE,99.8
38,status,LE,87.4
39,status,LE,99.8
40,status,LE,87.5
41,status,LE,99.8
42,status,LE,86.2
301,status,LE,99.8
302,status,LE,91.9
303,status,LE,78
304,status,LE,84.8
305,status,LE,NA
306,status,LE,95.8
307,status,LE,92.4
308,status,LE,96.1
309,status,LE,86.4
501,status,LE,94.3
502,status,LE,91.4
503,status,LE,96
504,status,LE,83.2
505,status,LE,81.4
506,status,LE,88.2
507,status,LE,90.1
508,status,LE,85.8
509,status,LE,94.7
510,status,LE,99.9
511,status,LE,94.6
512,status,LE,93.5
513,status,LE,92.1
514,status,LE,90.1
515,status,LE,94
516,status,LE,92.3
517,status,LE,93.5
0,trend,LE,0.048
1,trend,LE,0.016
2,trend,LE,0.025
3,trend,LE,0.045
4,trend,LE,0.025
5,trend,LE,0.026
6,trend,LE,0.017
7,trend,LE,0.036
8,trend,LE,0.025
9,trend,LE,0.036
10,trend,LE,0.035
11,trend,LE,0.026
12,trend,LE,0.024
13,trend,LE,0.045
14,trend,LE,0.026
15,trend,LE,0.017
16,trend,LE,0.045
17,trend,LE,0.217
18,trend,LE,0.128
19,trend,LE,NA
20,trend,LE,0.013
21,trend,LE,0.091
22,trend,LE,NA
23,trend,LE,0.066
24,trend,LE,0.053
25,trend,LE,0.041
26,trend,LE,0.017
27,trend,LE,0.053
28,trend,LE,0.041
29,trend,LE,0.01
30,trend,LE,NA
31,trend,LE,0.041
32,trend,LE,-0.005
33,trend,LE,NA
34,trend,LE,0.041
35,trend,LE,0.009
36,trend,LE,0.055
37,trend,LE,0.027
38,trend,LE,0.078
39,trend,LE,0.019
40,trend,LE,0.074
41,trend,LE,0.019
42,trend,LE,0.11
301,trend,LE,0.019
302,trend,LE,0.029
303,trend,LE,0.04
304,trend,LE,0.163
305,trend,LE,NA
306,trend,LE,0.066
307,trend,LE,0.053
308,trend,LE,0.041
309,trend,LE,0.069
501,trend,LE,0.022
502,trend,LE,0.045
503,trend,LE,0.022
504,trend,LE,0.029
505,trend,LE,0.035
506,trend,LE,0.033
507,trend,LE,0.104
508,trend,LE,0.128
509,trend,LE,0.046
510,trend,LE,0.017
511,trend,LE,0.046
512,trend,LE,0.022
513,trend,LE,0.016
514,trend,LE,0.047
515,trend,LE,0.051
516,trend,LE,0.052
517,trend,LE,0.061
0,future,LIV,100
1,future,LIV,100
2,future,LIV,100
3,future,LIV,100
4,future,LIV,100
5,future,LIV,100
6,future,LIV,100
7,future,LIV,100
8,future,LIV,100
9,future,LIV,100
10,future,LIV,100
11,future,LIV,100
12,future,LIV,100
13,future,LIV,100
14,future,LIV,100
15,future,LIV,100
16,future,LIV,100
17,future,LIV,100
18,future,LIV,100
19,future,LIV,NA
20,future,LIV,100
21,future,LIV,100
22,future,LIV,NA
23,future,LIV,100
24,future,LIV,100
25,future,LIV,100
26,future,LIV,100
27,future,LIV,100
28,future,LIV,100
29,future,LIV,100
30,future,LIV,NA
31,future,LIV,100
32,future,LIV,100
33,future,LIV,NA
34,future,LIV,100
35,future,LIV,100
36,future,LIV,100
37,future,LIV,100
38,future,LIV,100
39,future,LIV,100
40,future,LIV,100
41,future,LIV,100
42,future,LIV,100
301,future,LIV,100
302,future,LIV,100
303,future,LIV,100
304,future,LIV,100
305,future,LIV,NA
306,future,LIV,100
307,future,LIV,100
308,future,LIV,100
309,future,LIV,100
501,future,LIV,100
502,future,LIV,100
503,future,LIV,100
504,future,LIV,100
505,future,LIV,100
506,future,LIV,100
507,future,LIV,100
508,future,LIV,100
509,future,LIV,100
510,future,LIV,100
511,future,LIV,100
512,future,LIV,100
513,future,LIV,100
514,future,LIV,100
515,future,LIV,100
516,future,LIV,100
517,future,LIV,100
0,pressures,LIV,21.9
1,pressures,LIV,15.1
2,pressures,LIV,15.6
3,pressures,LIV,15.6
4,pressures,LIV,19.5
5,pressures,LIV,15.1
6,pressures,LIV,15.6
7,pressures,LIV,15.6
8,pressures,LIV,19.5
9,pressures,LIV,15.6
10,pressures,LIV,19.5
11,pressures,LIV,15.1
12,pressures,LIV,15.6
13,pressures,LIV,19.5
14,pressures,LIV,15.1
15,pressures,LIV,15.6
16,pressures,LIV,19.5
17,pressures,LIV,33
18,pressures,LIV,33
19,pressures,LIV,64.7
20,pressures,LIV,15.1
21,pressures,LIV,33
22,pressures,LIV,64.7
23,pressures,LIV,31
24,pressures,LIV,34.5
25,pressures,LIV,26.3
26,pressures,LIV,15.1
27,pressures,LIV,34.5
28,pressures,LIV,26.3
29,pressures,LIV,15.1
30,pressures,LIV,14.6
31,pressures,LIV,26.3
32,pressures,LIV,14.6
33,pressures,LIV,64.7
34,pressures,LIV,26.3
35,pressures,LIV,15.1
36,pressures,LIV,14.6
37,pressures,LIV,15.1
38,pressures,LIV,14.6
39,pressures,LIV,15.1
40,pressures,LIV,14.6
41,pressures,LIV,15.1
42,pressures,LIV,14.6
301,pressures,LIV,15.1
302,pressures,LIV,15.6
303,pressures,LIV,19.5
304,pressures,LIV,33
305,pressures,LIV,64.7
306,pressures,LIV,31
307,pressures,LIV,34.5
308,pressures,LIV,26.3
309,pressures,LIV,14.6
501,pressures,LIV,15.5
502,pressures,LIV,15.6
503,pressures,LIV,15.4
504,pressures,LIV,18
505,pressures,LIV,18.5
506,pressures,LIV,17
507,pressures,LIV,22.8
508,pressures,LIV,44.7
509,pressures,LIV,31.5
510,pressures,LIV,15.1
511,pressures,LIV,29.8
512,pressures,LIV,18.3
513,pressures,LIV,37.5
514,pressures,LIV,14.7
515,pressures,LIV,14.9
516,pressures,LIV,14.8
517,pressures,LIV,14.9
0,resilience,LIV,75.5
1,resilience,LIV,83.3
2,resilience,LIV,69.9
3,resilience,LIV,68.7
4,resilience,LIV,67.4
5,resilience,LIV,80.8
6,resilience,LIV,69
7,resilience,LIV,80.1
8,resilience,LIV,79.7
9,resilience,LIV,79.9
10,resilience,LIV,78.9
11,resilience,LIV,80.9
12,resilience,LIV,68.8
13,resilience,LIV,76.5
14,resilience,LIV,68.6
15,resilience,LIV,67
16,resilience,LIV,70.2
17,resilience,LIV,62.3
18,resilience,LIV,70.1
19,resilience,LIV,34.7
20,resilience,LIV,81.9
21,resilience,LIV,69.3
22,resilience,LIV,53.7
23,resilience,LIV,75.3
24,resilience,LIV,73.9
25,resilience,LIV,76.6
26,resilience,LIV,76.3
27,resilience,LIV,71.2
28,resilience,LIV,74.7
29,resilience,LIV,81.2
30,resilience,LIV,78.2
31,resilience,LIV,73.6
32,resilience,LIV,80.6
33,resilience,LIV,48.2
34,resilience,LIV,73.9
35,resilience,LIV,80.9
36,resilience,LIV,82.6
37,resilience,LIV,83.8
38,resilience,LIV,83.9
39,resilience,LIV,82.3
40,resilience,LIV,83.9
41,resilience,LIV,84.1
42,resilience,LIV,84.6
301,resilience,LIV,80.1
302,resilience,LIV,69.5
303,resilience,LIV,76.4
304,resilience,LIV,65.6
305,resilience,LIV,49.2
306,resilience,LIV,75.3
307,resilience,LIV,73.2
308,resilience,LIV,74.5
309,resilience,LIV,82.7
501,resilience,LIV,73.7
502,resilience,LIV,68.7
503,resilience,LIV,75
504,resilience,LIV,79.8
505,resilience,LIV,79.2
506,resilience,LIV,74.9
507,resilience,LIV,65.8
508,resilience,LIV,57.1
509,resilience,LIV,73.4
510,resilience,LIV,76.3
511,resilience,LIV,73.2
512,resilience,LIV,78.2
513,resilience,LIV,66
514,resilience,LIV,82.3
515,resilience,LIV,83.8
516,resilience,LIV,83.3
517,resilience,LIV,84.4
0,score,LIV,98.8
1,score,LIV,99.9
2,score,LIV,99.2
3,score,LIV,98.7
4,score,LIV,99.8
5,score,LIV,99.6
6,score,LIV,99.5
7,score,LIV,98.5
8,score,LIV,99.8
9,score,LIV,98.5
10,score,LIV,99.7
11,score,LIV,99.6
12,score,LIV,99.2
13,score,LIV,99.5
14,score,LIV,99.6
15,score,LIV,99.5
16,score,LIV,99.5
17,score,LIV,94.3
18,score,LIV,97.3
19,score,LIV,NA
20,score,LIV,99.9
21,score,LIV,99
22,score,LIV,NA
23,score,LIV,95.8
24,score,LIV,97.9
25,score,LIV,99.2
26,score,LIV,99.9
27,score,LIV,97.9
28,score,LIV,99.2
29,score,LIV,99.9
30,score,LIV,NA
31,score,LIV,99.2
32,score,LIV,99.3
33,score,LIV,NA
34,score,LIV,99.2
35,score,LIV,100
36,score,LIV,98.6
37,score,LIV,99.8
38,score,LIV,98.1
39,score,LIV,99.8
40,score,LIV,98.1
41,score,LIV,99.8
42,score,LIV,96.9
301,score,LIV,99.8
302,score,LIV,99.1
303,score,LIV,99.6
304,score,LIV,96.3
305,score,LIV,NA
306,score,LIV,95.8
307,score,LIV,97.9
308,score,LIV,99.2
309,score,LIV,98.1
501,score,LIV,99.4
502,score,LIV,98.7
503,score,LIV,99.5
504,score,LIV,99.3
505,score,LIV,99.4
506,score,LIV,99.4
507,score,LIV,97.4
508,score,LIV,97.3
509,score,LIV,98.7
510,score,LIV,99.9
511,score,LIV,98.6
512,score,LIV,99.6
513,score,LIV,99.2
514,score,LIV,98.9
515,score,LIV,99
516,score,LIV,98.8
517,score,LIV,98.4
0,status,LIV,97.7
1,status,LIV,99.8
2,status,LIV,98.4
3,status,LIV,97.4
4,status,LIV,99.6
5,status,LIV,99.1
6,status,LIV,99.1
7,status,LIV,97
8,status,LIV,99.6
9,status,LIV,97
10,status,LIV,99.3
11,status,LIV,99.1
12,status,LIV,98.4
13,status,LIV,99
14,status,LIV,99.1
15,status,LIV,99.1
16,status,LIV,99
17,status,LIV,88.5
18,status,LIV,94.5
19,status,LIV,NA
20,status,LIV,99.9
21,status,LIV,98.1
22,status,LIV,NA
23,status,LIV,91.7
24,status,LIV,95.8
25,status,LIV,98.3
26,status,LIV,99.8
27,status,LIV,95.8
28,status,LIV,98.3
29,status,LIV,99.9
30,status,LIV,NA
31,status,LIV,98.3
32,status,LIV,98.6
33,status,LIV,NA
34,status,LIV,98.3
35,status,LIV,99.9
36,status,LIV,97.3
37,status,LIV,99.6
38,status,LIV,96.2
39,status,LIV,99.7
40,status,LIV,96.2
41,status,LIV,99.7
42,status,LIV,93.7
301,status,LIV,99.7
302,status,LIV,98.2
303,status,LIV,99.2
304,status,LIV,92.5
305,status,LIV,NA
306,status,LIV,91.7
307,status,LIV,95.8
308,status,LIV,98.3
309,status,LIV,96.2
501,status,LIV,98.8
502,status,LIV,97.4
503,status,LIV,99.1
504,status,LIV,98.6
505,status,LIV,98.7
506,status,LIV,98.8
507,status,LIV,94.8
508,status,LIV,94.5
509,status,LIV,97.4
510,status,LIV,99.8
511,status,LIV,97.3
512,status,LIV,99.3
513,status,LIV,98.5
514,status,LIV,97.8
515,status,LIV,98
516,status,LIV,97.6
517,status,LIV,96.9
0,trend,LIV,0.048
1,trend,LIV,0.016
2,trend,LIV,0.025
3,trend,LIV,0.045
4,trend,LIV,0.025
5,trend,LIV,0.026
6,trend,LIV,0.017
7,trend,LIV,0.036
8,trend,LIV,0.025
9,trend,LIV,0.036
10,trend,LIV,0.035
11,trend,LIV,0.026
12,trend,LIV,0.024
13,trend,LIV,0.045
14,trend,LIV,0.026
15,trend,LIV,0.017
16,trend,LIV,0.045
17,trend,LIV,0.217
18,trend,LIV,0.128
19,trend,LIV,NA
20,trend,LIV,0.013
21,trend,LIV,0.091
22,trend,LIV,NA
23,trend,LIV,0.066
24,trend,LIV,0.053
25,trend,LIV,0.041
26,trend,LIV,0.017
27,trend,LIV,0.053
28,trend,LIV,0.041
29,trend,LIV,0.01
30,trend,LIV,NA
31,trend,LIV,0.041
32,trend,LIV,-0.005
33,trend,LIV,NA
34,trend,LIV,0.041
35,trend,LIV,0.009
36,trend,LIV,0.055
37,trend,LIV,0.027
38,trend,LIV,0.078
39,trend,LIV,0.019
40,trend,LIV,0.074
41,trend,LIV,0.019
42,trend,LIV,0.11
301,trend,LIV,0.019
302,trend,LIV,0.029
303,trend,LIV,0.04
304,trend,LIV,0.163
305,trend,LIV,NA
306,trend,LIV,0.066
307,trend,LIV,0.053
308,trend,LIV,0.041
309,trend,LIV,0.069
501,trend,LIV,0.022
502,trend,LIV,0.045
503,trend,LIV,0.022
504,trend,LIV,0.029
505,trend,LIV,0.035
506,trend,LIV,0.033
507,trend,LIV,0.104
508,trend,LIV,0.128
509,trend,LIV,0.046
510,trend,LIV,0.017
511,trend,LIV,0.046
512,trend,LIV,0.022
513,trend,LIV,0.016
514,trend,LIV,0.047
515,trend,LIV,0.051
516,trend,LIV,0.052
517,trend,LIV,0.061
0,future,LSP,60.9
1,future,LSP,86.4
2,future,LSP,100
3,future,LSP,100
4,future,LSP,100
5,future,LSP,39
6,future,LSP,46.1
7,future,LSP,100
8,future,LSP,100
9,future,LSP,100
10,future,LSP,95.4
11,future,LSP,100
12,future,LSP,70.9
13,future,LSP,38.1
14,future,LSP,8.4
15,future,LSP,4.7
16,future,LSP,16.4
17,future,LSP,15.3
18,future,LSP,11.6
19,future,LSP,9.8
20,future,LSP,83.4
21,future,LSP,16.3
22,future,LSP,67.4
23,future,LSP,60.5
24,future,LSP,56.2
25,future,LSP,72.5
26,future,LSP,85.8
27,future,LSP,46.3
28,future,LSP,78.7
29,future,LSP,80.3
30,future,LSP,12.2
31,future,LSP,100
32,future,LSP,69.2
33,future,LSP,100
34,future,LSP,100
35,future,LSP,100
36,future,LSP,25.4
37,future,LSP,100
38,future,LSP,19.4
39,future,LSP,94.2
40,future,LSP,12.5
41,future,LSP,17.9
42,future,LSP,64.8
301,future,LSP,72.8
302,future,LSP,79.1
303,future,LSP,56
304,future,LSP,15.2
305,future,LSP,78.3
306,future,LSP,60.5
307,future,LSP,53.5
308,future,LSP,89.6
309,future,LSP,33.3
501,future,LSP,96.1
502,future,LSP,100
503,future,LSP,42.5
504,future,LSP,100
505,future,LSP,96.5
506,future,LSP,64.9
507,future,LSP,11.1
508,future,LSP,11
509,future,LSP,61.2
510,future,LSP,85.8
511,future,LSP,64.7
512,future,LSP,69.2
513,future,LSP,90
514,future,LSP,38.5
515,future,LSP,61.9
516,future,LSP,44.7
517,future,LSP,39.7
0,pressures,LSP,18
1,pressures,LSP,10.6
2,pressures,LSP,8.5
3,pressures,LSP,15.7
4,pressures,LSP,12.6
5,pressures,LSP,9.8
6,pressures,LSP,15.4
7,pressures,LSP,11.4
8,pressures,LSP,11.8
9,pressures,LSP,15.9
10,pressures,LSP,14.7
11,pressures,LSP,30.9
12,pressures,LSP,25.2
13,pressures,LSP,21.3
14,pressures,LSP,18.8
15,pressures,LSP,19.7
16,pressures,LSP,20.3
17,pressures,LSP,28.6
18,pressures,LSP,21
19,pressures,LSP,39.7
20,pressures,LSP,16
21,pressures,LSP,27.4
22,pressures,LSP,48.2
23,pressures,LSP,31.3
24,pressures,LSP,25.7
25,pressures,LSP,23
26,pressures,LSP,13.1
27,pressures,LSP,34.5
28,pressures,LSP,13.1
29,pressures,LSP,11
30,pressures,LSP,11.8
31,pressures,LSP,27.9
32,pressures,LSP,12.4
33,pressures,LSP,40.1
34,pressures,LSP,25.9
35,pressures,LSP,8.9
36,pressures,LSP,10
37,pressures,LSP,10.7
38,pressures,LSP,10.4
39,pressures,LSP,11.9
40,pressures,LSP,7.3
41,pressures,LSP,11.2
42,pressures,LSP,11.3
301,pressures,LSP,13.4
302,pressures,LSP,14.9
303,pressures,LSP,18.3
304,pressures,LSP,27.3
305,pressures,LSP,43.4
306,pressures,LSP,31.3
307,pressures,LSP,28.1
308,pressures,LSP,22.4
309,pressures,LSP,10.7
501,pressures,LSP,9.1
502,pressures,LSP,15.7
503,pressures,LSP,12.6
504,pressures,LSP,11.6
505,pressures,LSP,15
506,pressures,LSP,25
507,pressures,LSP,23.1
508,pressures,LSP,27.9
509,pressures,LSP,26.2
510,pressures,LSP,13.1
511,pressures,LSP,22.3
512,pressures,LSP,16.2
513,pressures,LSP,27
514,pressures,LSP,9.8
515,pressures,LSP,10.6
516,pressures,LSP,9.1
517,pressures,LSP,11.2
0,resilience,LSP,75.5
1,resilience,LSP,83.3
2,resilience,LSP,69.9
3,resilience,LSP,68.7
4,resilience,LSP,67.4
5,resilience,LSP,80.8
6,resilience,LSP,69
7,resilience,LSP,80.1
8,resilience,LSP,79.7
9,resilience,LSP,79.9
10,resilience,LSP,78.9
11,resilience,LSP,80.9
12,resilience,LSP,68.8
13,resilience,LSP,76.5
14,resilience,LSP,68.6
15,resilience,LSP,67
16,resilience,LSP,70.2
17,resilience,LSP,62.3
18,resilience,LSP,70.1
19,resilience,LSP,34.7
20,resilience,LSP,81.9
21,resilience,LSP,69.3
22,resilience,LSP,53.7
23,resilience,LSP,75.3
24,resilience,LSP,73.9
25,resilience,LSP,76.6
26,resilience,LSP,76.3
27,resilience,LSP,71.2
28,resilience,LSP,74.7
29,resilience,LSP,81.2
30,resilience,LSP,78.2
31,resilience,LSP,73.6
32,resilience,LSP,80.6
33,resilience,LSP,48.2
34,resilience,LSP,73.9
35,resilience,LSP,80.9
36,resilience,LSP,82.6
37,resilience,LSP,83.8
38,resilience,LSP,83.9
39,resilience,LSP,82.3
40,resilience,LSP,83.9
41,resilience,LSP,84.1
42,resilience,LSP,84.6
301,resilience,LSP,80.1
302,resilience,LSP,69.5
303,resilience,LSP,76.4
304,resilience,LSP,65.6
305,resilience,LSP,49.2
306,resilience,LSP,75.3
307,resilience,LSP,73.2
308,resilience,LSP,74.5
309,resilience,LSP,82.7
501,resilience,LSP,73.7
502,resilience,LSP,68.7
503,resilience,LSP,75
504,resilience,LSP,79.8
505,resilience,LSP,79.2
506,resilience,LSP,74.9
507,resilience,LSP,65.8
508,resilience,LSP,57.1
509,resilience,LSP,73.4
510,resilience,LSP,76.3
511,resilience,LSP,73.2
512,resilience,LSP,78.2
513,resilience,LSP,66
514,resilience,LSP,82.3
515,resilience,LSP,83.8
516,resilience,LSP,83.3
517,resilience,LSP,84.4
0,score,LSP,57.5
1,score,LSP,78.1
2,score,LSP,97.8
3,score,LSP,98.6
4,score,LSP,100
5,score,LSP,35.3
6,score,LSP,42.7
7,score,LSP,92.3
8,score,LSP,93.1
9,score,LSP,95
10,score,LSP,87
11,score,LSP,100
12,score,LSP,66.5
13,score,LSP,35.1
14,score,LSP,7.8
15,score,LSP,4.4
16,score,LSP,15.3
17,score,LSP,14.6
18,score,LSP,10.8
19,score,LSP,9.9
20,score,LSP,76
21,score,LSP,15.3
22,score,LSP,66.8
23,score,LSP,56.6
24,score,LSP,52.4
25,score,LSP,67
26,score,LSP,78.4
27,score,LSP,43.8
28,score,LSP,72
29,score,LSP,72.8
30,score,LSP,11.1
31,score,LSP,100
32,score,LSP,62.9
33,score,LSP,98.7
34,score,LSP,100
35,score,LSP,100
36,score,LSP,23
37,score,LSP,96.8
38,score,LSP,17.5
39,score,LSP,85.3
40,score,LSP,11.3
41,score,LSP,16.1
42,score,LSP,58.5
301,score,LSP,67.9
302,score,LSP,76.8
303,score,LSP,51.7
304,score,LSP,14.4
305,score,LSP,77.4
306,score,LSP,56.6
307,score,LSP,50
308,score,LSP,86.9
309,score,LSP,30.1
501,score,LSP,92.1
502,score,LSP,98.7
503,score,LSP,38.9
504,score,LSP,92.8
505,score,LSP,89
506,score,LSP,62.1
507,score,LSP,10.5
508,score,LSP,10.5
509,score,LSP,57
510,score,LSP,78.4
511,score,LSP,59.9
512,score,LSP,65.5
513,score,LSP,87.4
514,score,LSP,36.5
515,score,LSP,59.3
516,score,LSP,40.4
517,score,LSP,35.8
0,status,LSP,54
1,status,LSP,69.7
2,status,LSP,95.6
3,status,LSP,97.3
4,status,LSP,100
5,status,LSP,31.6
6,status,LSP,39.2
7,status,LSP,84.6
8,status,LSP,86.2
9,status,LSP,89.9
10,status,LSP,78.7
11,status,LSP,100
12,status,LSP,62
13,status,LSP,32.2
14,status,LSP,7.2
15,status,LSP,4.1
16,status,LSP,14.1
17,status,LSP,13.8
18,status,LSP,10
19,status,LSP,10
20,status,LSP,68.5
21,status,LSP,14.3
22,status,LSP,66.2
23,status,LSP,52.8
24,status,LSP,48.5
25,status,LSP,61.6
26,status,LSP,71
27,status,LSP,41.3
28,status,LSP,65.4
29,status,LSP,65.2
30,status,LSP,10
31,status,LSP,100
32,status,LSP,56.5
33,status,LSP,97.4
34,status,LSP,100
35,status,LSP,100
36,status,LSP,20.5
37,status,LSP,93.5
38,status,LSP,15.6
39,status,LSP,76.4
40,status,LSP,10
41,status,LSP,14.4
42,status,LSP,52.2
301,status,LSP,62.9
302,status,LSP,74.5
303,status,LSP,47.3
304,status,LSP,13.5
305,status,LSP,76.5
306,status,LSP,52.8
307,status,LSP,46.5
308,status,LSP,84.1
309,status,LSP,26.9
501,status,LSP,88.2
502,status,LSP,97.3
503,status,LSP,35.3
504,status,LSP,85.6
505,status,LSP,81.5
506,status,LSP,59.3
507,status,LSP,9.8
508,status,LSP,10
509,status,LSP,52.8
510,status,LSP,71
511,status,LSP,55
512,status,LSP,61.8
513,status,LSP,84.8
514,status,LSP,34.5
515,status,LSP,56.7
516,status,LSP,36.2
517,status,LSP,32
0,trend,LSP,0
1,trend,LSP,0
2,trend,LSP,0
3,trend,LSP,0
4,trend,LSP,0
5,trend,LSP,0
6,trend,LSP,0
7,trend,LSP,0
8,trend,LSP,0
9,trend,LSP,0
10,trend,LSP,0
11,trend,LSP,0
12,trend,LSP,0
13,trend,LSP,0
14,trend,LSP,0
15,trend,LSP,0
16,trend,LSP,0
17,trend,LSP,0
18,trend,LSP,0
19,trend,LSP,0
20,trend,LSP,0
21,trend,LSP,0
22,trend,LSP,0
23,trend,LSP,0
24,trend,LSP,0
25,trend,LSP,0
26,trend,LSP,0
27,trend,LSP,0
28,trend,LSP,0
29,trend,LSP,0
30,trend,LSP,0
31,trend,LSP,0
32,trend,LSP,0
33,trend,LSP,0
34,trend,LSP,0
35,trend,LSP,0
36,trend,LSP,0
37,trend,LSP,0
38,trend,LSP,0
39,trend,LSP,0
40,trend,LSP,0
41,trend,LSP,0
42,trend,LSP,0
301,trend,LSP,0
302,trend,LSP,0
303,trend,LSP,0
304,trend,LSP,0
305,trend,LSP,0
306,trend,LSP,0
307,trend,LSP,0
308,trend,LSP,0
309,trend,LSP,0
501,trend,LSP,0
502,trend,LSP,0
503,trend,LSP,0
504,trend,LSP,0
505,trend,LSP,0
506,trend,LSP,0
507,trend,LSP,0
508,trend,LSP,0
509,trend,LSP,0
510,trend,LSP,0
511,trend,LSP,0
512,trend,LSP,0
513,trend,LSP,0
514,trend,LSP,0
515,trend,LSP,0
516,trend,LSP,0
517,trend,LSP,0
0,future,MAR,NA
1,future,MAR,NA
2,future,MAR,NA
3,future,MAR,NA
4,future,MAR,NA
5,future,MAR,NA
6,future,MAR,NA
7,future,MAR,NA
8,future,MAR,NA
9,future,MAR,NA
10,future,MAR,NA
11,future,MAR,NA
12,future,MAR,NA
13,future,MAR,NA
14,future,MAR,NA
15,future,MAR,NA
16,future,MAR,NA
17,future,MAR,NA
18,future,MAR,NA
19,future,MAR,NA
20,future,MAR,NA
21,future,MAR,NA
22,future,MAR,NA
23,future,MAR,NA
24,future,MAR,NA
25,future,MAR,NA
26,future,MAR,NA
27,future,MAR,NA
28,future,MAR,NA
29,future,MAR,NA
30,future,MAR,NA
31,future,MAR,NA
32,future,MAR,NA
33,future,MAR,NA
34,future,MAR,NA
35,future,MAR,NA
36,future,MAR,NA
37,future,MAR,NA
38,future,MAR,NA
39,future,MAR,NA
40,future,MAR,NA
41,future,MAR,NA
42,future,MAR,NA
301,future,MAR,NA
302,future,MAR,NA
303,future,MAR,NA
304,future,MAR,NA
305,future,MAR,NA
306,future,MAR,NA
307,future,MAR,NA
308,future,MAR,NA
309,future,MAR,NA
501,future,MAR,NA
502,future,MAR,NA
503,future,MAR,NA
504,future,MAR,NA
505,future,MAR,NA
506,future,MAR,NA
507,future,MAR,NA
508,future,MAR,NA
509,future,MAR,NA
510,future,MAR,NA
511,future,MAR,NA
512,future,MAR,NA
513,future,MAR,NA
514,future,MAR,NA
515,future,MAR,NA
516,future,MAR,NA
517,future,MAR,NA
0,pressures,MAR,41.1
1,pressures,MAR,21.2
2,pressures,MAR,20.2
3,pressures,MAR,24.2
4,pressures,MAR,27
5,pressures,MAR,7.1
6,pressures,MAR,9.2
7,pressures,MAR,17.2
8,pressures,MAR,16.6
9,pressures,MAR,21.3
10,pressures,MAR,20.1
11,pressures,MAR,56.4
12,pressures,MAR,54
13,pressures,MAR,51.6
14,pressures,MAR,55.5
15,pressures,MAR,55.7
16,pressures,MAR,55.2
17,pressures,MAR,55.8
18,pressures,MAR,63.1
19,pressures,MAR,78.4
20,pressures,MAR,53.5
21,pressures,MAR,54.5
22,pressures,MAR,66.7
23,pressures,MAR,66.7
24,pressures,MAR,53.5
25,pressures,MAR,54.1
26,pressures,MAR,23.1
27,pressures,MAR,33.6
28,pressures,MAR,26.9
29,pressures,MAR,40.7
30,pressures,MAR,41.1
31,pressures,MAR,45.2
32,pressures,MAR,41.5
33,pressures,MAR,51.3
