layer_name,scenario_year,data_year
le_eco_yearly_gva,2013,2013
le_eco_yearly_gva,2014,2014
le_eco_yearly_gva,2015,2015
le_eco_yearly_gva,2016,2016
le_eco_yearly_gva,2017,2017
le_eco_yearly_gva,2018,2018
le_eco_yearly_gva,2019,2018
le_liv_regional_employ,2005,2005
le_liv_regional_employ,2006,2006
le_liv_regional_employ,2007,2007
le_liv_regional_employ,2008,2008
le_liv_regional_employ,2009,2009
le_liv_regional_employ,2010,2010
le_liv_regional_employ,2011,2011
le_liv_regional_employ,2012,2012
le_liv_regional_employ,2013,2013
le_liv_regional_employ,2014,2014
le_liv_regional_employ,2015,2015
le_liv_regional_employ,2016,2016
le_liv_regional_employ,2017,2017
le_liv_regional_employ,2018,2018
le_liv_regional_employ,2019,2019
le_liv_national_employ,2005,2005
le_liv_national_employ,2006,2006
le_liv_national_employ,2007,2007
le_liv_national_employ,2008,2008
le_liv_national_employ,2009,2009
le_liv_national_employ,2010,2010
le_liv_national_employ,2011,2011
le_liv_national_employ,2012,2012
le_liv_national_employ,2013,2013
le_liv_national_employ,2014,2014
le_liv_national_employ,2015,2015
le_liv_national_employ,2016,2016
le_liv_national_employ,2017,2017
le_liv_national_employ,2018,2018
le_liv_national_employ,2019,2019
tr_accommodations,2012,2012
tr_accommodations,2013,2013
tr_accommodations,2014,2014
tr_accommodations,2015,2015
tr_accommodations,2016,2016
tr_accommodations,2017,2017
tr_accommodations,2018,2018
tr_accommodations,2019,2018
tr_coastal_tourism_gva,2012,2012
tr_coastal_tourism_gva,2013,2013
tr_coastal_tourism_gva,2014,2014
tr_coastal_tourism_gva,2015,2015
tr_coastal_tourism_gva,2016,2016
tr_coastal_tourism_gva,2017,2017
tr_coastal_tourism_gva,2018,2018
tr_coastal_tourism_gva,2019,2018
ao_stock_slope,2019,2019
ao_stock_status,2019,2019
lsp_status,2019,2019
lsp_trend,2019,2019
cs_status,2019,2014
hab_illegal_oil,2019,2019
sp_invasives,2019,2019
po_atmos_pcb153,2019,2019
po_inverse_secchi,2004,2004
po_inverse_secchi,2005,2005
po_inverse_secchi,2006,2006
po_inverse_secchi,2007,2007
po_inverse_secchi,2008,2008
po_inverse_secchi,2009,2009
po_inverse_secchi,2010,2010
po_inverse_secchi,2011,2011
po_inverse_secchi,2012,2012
po_inverse_secchi,2013,2013
po_inverse_secchi,2014,2014
po_inverse_secchi,2015,2015
po_inverse_secchi,2016,2016
po_inverse_secchi,2017,2017
po_inverse_secchi,2018,2018
po_inverse_secchi,2019,2019
po_nload,1997,1997
po_nload,1998,1998
po_nload,1999,1999
po_nload,2000,2000
po_nload,2001,2001
po_nload,2002,2002
po_nload,2003,2003
po_nload,2004,2004
po_nload,2005,2005
po_nload,2006,2006
po_nload,2007,2007
po_nload,2008,2008
po_nload,2009,2009
po_nload,2010,2010
po_nload,2011,2011
po_nload,2012,2012
po_nload,2013,2013
po_nload,2014,2014
po_nload,2015,2015
po_nload,2016,2016
po_nload,2017,2017
po_nload,2018,2017
po_nload,2019,2017
po_pload,1997,1997
po_pload,1998,1998
po_pload,1999,1999
po_pload,2000,2000
po_pload,2001,2001
po_pload,2002,2002
po_pload,2003,2003
po_pload,2004,2004
po_pload,2005,2005
po_pload,2006,2006
po_pload,2007,2007
po_pload,2008,2008
po_pload,2009,2009
po_pload,2010,2010
po_pload,2011,2011
po_pload,2012,2012
po_pload,2013,2013
po_pload,2014,2014
po_pload,2015,2015
po_pload,2016,2016
po_pload,2017,2017
po_pload,2018,2017
po_pload,2019,2017
ss_wgi,2019,2019
