rgn_id,year,a_prot_3nm
40,2008,7273.75
40,2009,7280.25
40,2010,7281.5
40,2011,7308.5
40,2012,7338.75
40,2013,7380
40,2014,7392
40,2015,7400.75
40,2016,7867
40,2017,7896
40,2018,7896
41,2000,5058
41,2001,5205.5
41,2002,5233
41,2003,5235
41,2004,5245.75
41,2005,5276
41,2006,5317.75
41,2007,5342.75
41,2008,7273.75
41,2009,7280.25
41,2010,7281.5
41,2011,7308.5
41,2012,7338.75
41,2013,7380
41,2014,7392
41,2015,7400.75
41,2016,7867
41,2017,7896
41,2018,7896
42,2000,5058
42,2001,5205.5
42,2002,5233
42,2003,5235
42,2004,5245.75
42,2005,5276
42,2006,5317.75
42,2007,5342.75
42,2008,7273.75
42,2009,7280.25
42,2010,7281.5
42,2011,7308.5
42,2012,7338.75
42,2013,7380
42,2014,7392
42,2015,7400.75
42,2016,7867
42,2017,7896
42,2018,7896
