region_id,helcom_id,year,BQR,area_km2
26,SWE-014,2018,0.6537,2291.10705445
29,SWE-015,2018,0.701,2040.69020139
37,SWE-016,2018,0.604,1372.4117494
37,SWE-017,2018,0.6951,2359.00026939
37,SWE-018,2018,0.7028,1126.80503994
37,SWE-019,2018,0.7307,1862.27909679
39,SWE-020,2018,0.6761,327.830207242
39,SWE-021,2018,0.7104,1566.36480481
41,SWE-022,2018,0.772,1877.73662964
41,SWE-023,2018,0.7875,3472.09155771
29,SWE-024,2018,0.51,119.697586769
1,SWE-025,2018,0.5396,60.5006321382
