region_id,year,value,matrix
14,2001,3.63964,bio
21,2001,18.009,bio
32,2001,4.545909090909091,bio
32,2001,3.521666666666667,bio
38,2001,4.079178571428572,bio
42,2001,2.9235416666666665,bio
41,2001,14.481689999999997,bio
29,2001,8.350818181818182,bio
37,2002,27.009281111111115,bio
14,2002,6.2368950000000005,bio
38,2002,3.0395555555555553,bio
32,2002,4.794964285714286,bio
42,2002,2.6418333333333335,bio
36,2002,2.922772727272727,bio
32,2002,5.721444444444445,bio
21,2002,12.393,bio
41,2002,3.4207799999999997,bio
37,2002,6.9199649999999995,bio
29,2002,5.956710833333333,bio
14,2003,7.105723333333334,bio
37,2003,6.911922857142857,bio
21,2003,12.417275,bio
37,2003,6.379128333333334,bio
14,2003,6.446366,bio
29,2003,6.370846363636363,bio
37,2004,11.652529,bio
14,2004,4.28797375,bio
21,2004,8.8795,bio
17,2004,12.06125,bio
41,2004,2.21604,bio
14,2004,3.388,bio
29,2004,6.0846225,bio
37,2005,14.846087,bio
14,2005,5.5894379999999995,bio
32,2005,8.783333333333333,bio
30,2005,8.433333333333334,bio
13,2005,5.815222222222222,bio
38,2005,8.158333333333333,bio
17,2005,0.32575,bio
21,2005,2.19275,bio
42,2005,6.2,bio
41,2005,3.00866,bio
29,2005,4.863884,bio
14,2005,5.199945,bio
37,2006,6.590756,bio
14,2006,4.308565,bio
42,2006,2.164041666666667,bio
13,2006,11.104583333333334,bio
32,2006,2.38,bio
38,2006,6.269166666666667,bio
21,2006,4.93461,bio
30,2006,2.1875,bio
17,2006,4.9639999999999995,bio
41,2006,5.0879199999999996,bio
36,2006,2.7070833333333333,bio
29,2006,6.250415833333333,bio
37,2007,16.15934,bio
37,2007,8.18415,bio
42,2007,2.2416666666666667,bio
35,2007,21.829499999999996,bio
13,2007,4.5074,bio
36,2007,3.3,bio
38,2007,2.272727272727273,bio
36,2007,2.466666666666667,bio
32,2007,4.208333333333334,bio
17,2007,1.35775,bio
21,2007,1.6161,bio
37,2007,7.61445,bio
26,2007,9.39745,bio
14,2007,12.4942,bio
29,2007,16.4509,bio
14,2008,5.356882500000001,bio
42,2008,1.5358333333333334,bio
35,2008,8.5211,bio
38,2008,3.3966666666666665,bio
36,2008,3.2725,bio
17,2008,7.88225,bio
21,2008,4.8637500000000005,bio
14,2008,4.76121,bio
30,2008,2.865,bio
11,2008,1.9964,bio
11,2008,1.9233333333333333,bio
29,2008,6.150218571428572,bio
14,2008,4.769263333333334,bio
14,2009,4.99456,bio
37,2009,25.125065,bio
42,2009,1.2925,bio
37,2009,13.320449999999997,bio
35,2009,17.39394,bio
21,2009,3.947,bio
17,2009,3.633923076923077,bio
17,2009,4.2725,bio
38,2009,2.13875,bio
30,2009,2.205,bio
41,2009,4.0001549999999995,bio
38,2009,11.819320000000001,bio
31,2009,6.885199999999999,bio
37,2009,6.57015,bio
14,2009,3.2743675,bio
14,2009,10.71585,bio
29,2009,4.432562857142857,bio
14,2010,4.429875,bio
13,2010,9.641666666666666,bio
30,2010,2.54,bio
17,2010,3.3360000000000003,bio
21,2010,2.3725,bio
1,2010,2.26255,bio
42,2010,2.034,bio
38,2010,2.1738461538461538,bio
1,2010,5.6068,bio
38,2010,11.472000000000001,bio
14,2010,9.571900000000001,bio
29,2010,2.9918216666666666,bio
42,2011,1.7565,bio
38,2011,2.2466666666666666,bio
30,2011,3.0300000000000002,bio
35,2011,13.30288,bio
13,2011,5.41,bio
1,2011,3.5011562499999997,bio
21,2011,4.34285,bio
17,2011,3.5845000000000002,bio
32,2011,4.068,bio
38,2011,11.401799999999998,bio
26,2011,15.930180000000002,bio
41,2011,5.089212,bio
31,2011,5.7323,bio
30,2011,3.973333333333333,bio
41,2011,3.576365,bio
29,2011,5.3170271428571425,bio
11,2011,10.04526,bio
14,2011,11.56872,bio
42,2012,1.616,bio
38,2012,1.7057142857142857,bio
14,2012,6.6850000000000005,bio
37,2012,8.1875,bio
37,2012,6.321000000000001,bio
1,2012,2.744818181818182,bio
13,2012,5.41,bio
28,2012,3.3047933333333335,bio
32,2012,7.155714285714286,bio
21,2012,4.97,bio
28,2012,2.77499,bio
17,2012,4.40865,bio
14,2012,9.136,bio
41,2012,7.630000000000001,bio
38,2012,12.096000000000002,bio
34,2012,4.328234,bio
30,2012,3.95,bio
14,2012,4.5020999999999995,bio
29,2012,5.9558,bio
38,2013,1.955,bio
30,2013,2.71,bio
14,2013,6.859999999999999,bio
42,2013,2.7325,bio
1,2013,2.577888888888889,bio
13,2013,15.785333333333334,bio
17,2013,11.7485,bio
21,2013,13.22275,bio
41,2013,3.3216,bio
37,2013,6.566400000000001,bio
38,2013,10.5648,bio
29,2013,4.14345,bio
31,2013,4.5237,bio
14,2013,10.748550000000002,bio
32,2013,5.35125,bio
30,2013,3.408,bio
37,2014,15.198070000000001,bio
38,2014,1.5013333333333334,bio
14,2014,4.94342,bio
42,2014,1.4200000000000002,bio
35,2014,14.92982,bio
1,2014,3.345925,bio
21,2014,0.09,bio
13,2014,3.678125,bio
17,2014,0.09,bio
37,2014,3.9720000000000004,bio
32,2014,4.0045,bio
38,2014,3.445,bio
38,2014,2.4661666666666666,bio
38,2014,2.98025,bio
31,2014,6.14865,bio
30,2014,3.581,bio
26,2014,10.7876,bio
14,2014,5.109441666666667,bio
29,2014,3.92464,bio
11,2014,10.17426,bio
13,2015,5.1349737499999994,bio
21,2015,4.91,bio
17,2015,2.4070833333333335,bio
42,2016,9.80525,bio
21,2016,1.5858333333333334,bio
30,2016,3.15725,bio
17,2016,1.68,bio
40,2016,8.0848,bio
38,2016,10.62,bio
38,2016,8.812,bio
32,2016,13.1,bio
21,2017,3.839166666666667,bio
17,2017,3.1933333333333334,bio
34,2017,3,bio
17,2018,4.145833333333333,bio
21,2018,4.466666666666667,bio
28,2018,6,bio
37,2018,8.795,bio
38,2018,10.719999999999999,bio
38,2018,5.92,bio
34,2018,6,bio
34,2018,6,bio
42,2018,2.141,bio
32,2018,9.485,bio
1,1990,1.01,sed
1,1990,1.62,sed
1,1990,5.85,sed
1,1990,1.3,sed
1,1990,1.34,sed
1,1990,1.44,sed
1,1990,3.95,sed
1,1990,3.15,sed
1,1990,2.8483333333333336,sed
2,1990,1.885,sed
33,1995,14.290000000000001,sed
33,1995,15.22,sed
17,1998,4.1033333333333335,sed
18,1998,6.2956666666666665,sed
18,1999,3.7600000000000002,sed
15,1999,3.4033333333333333,sed
2,1999,1.55202,sed
2,1999,0.7694099999999999,sed
3,1999,1.350705,sed
3,1999,1.09779,sed
7,1999,0.76,sed
3,1999,1.0248,sed
3,1999,1.4405800000000002,sed
3,1999,2.210025,sed
8,2000,139.4,sed
8,2000,21.259999999999998,sed
8,2000,22.22,sed
4,2000,9.2,sed
4,2000,921,sed
8,2000,33.5,sed
8,2000,53.13,sed
10,2000,6.3100000000000005,sed
10,2000,16.29,sed
10,2000,14.52,sed
18,2000,1.895,sed
18,2000,2.376666666666667,sed
18,2000,1.8866666666666667,sed
18,2000,3.65,sed
5,2000,0.9449750000000001,sed
10,2000,0.54528,sed
1,2000,0.48950000000000005,sed
2,2000,0.21624000000000004,sed
2,2000,0.381965,sed
3,2000,0.28438,sed
3,2000,633.39592,sed
3,2000,181.93507000000002,sed
3,2000,0.9909000000000001,sed
3,2000,0.30481,sed
1,2001,0.4961,sed
2,2001,0.39618,sed
1,2001,0.5605600000000001,sed
3,2001,0.57748,sed
13,2001,0.57537,sed
5,2001,710.5587999999999,sed
10,2002,3.04,sed
8,2002,46.75,sed
8,2002,71.77,sed
8,2002,82.5,sed
4,2002,298.4,sed
8,2002,28.685,sed
8,2002,23.615000000000002,sed
4,2002,9.35,sed
10,2002,1.8,sed
10,2002,21.794999999999998,sed
10,2002,3.57,sed
10,2002,18.65,sed
18,2002,6.96,sed
18,2002,1.96,sed
17,2002,1.935,sed
15,2002,2.83,sed
17,2002,2.12,sed
18,2002,3.41,sed
10,2002,12.75,sed
10,2002,31.035,sed
18,2003,3,sed
18,2003,1.6700000000000002,sed
18,2003,1.4875,sed
2,2003,10.868500000000001,sed
2,2003,15.868,sed
6,2003,15.924999999999999,sed
6,2003,7.890000000000001,sed
6,2003,0.7245,sed
6,2003,27.815,sed
3,2003,4.38,sed
3,2003,4.67675,sed
3,2003,1.75725,sed
3,2003,8.67,sed
3,2003,6.635,sed
2,2003,0.529,sed
13,2003,12.095,sed
1,2003,3.4005,sed
1,2003,3.955,sed
12,2003,3.9202500000000002,sed
5,2003,6.48,sed
6,2003,1.04325,sed
3,2003,3.92,sed
3,2003,10.299999999999999,sed
3,2003,10.865,sed
2,2003,10.1525,sed
2,2003,2.1325000000000003,sed
3,2003,1.9425000000000001,sed
2,2003,2.6075,sed
2,2003,3.97,sed
3,2003,15.01,sed
13,2004,0.1325,sed
12,2004,6.482,sed
13,2004,6.624,sed
8,2004,1104.1,sed
8,2004,88.35,sed
4,2004,102.3,sed
8,2004,29.650000000000002,sed
10,2004,14.75,sed
10,2004,2.15,sed
10,2004,2.15,sed
13,2005,0.21100000000000002,sed
13,2005,5.828,sed
13,2005,3.137,sed
13,2005,4.168,sed
12,2005,3.405,sed
11,2005,4.491,sed
11,2005,3.908,sed
11,2005,1.746,sed
11,2005,1.5110000000000001,sed
10,2005,3.8710000000000004,sed
10,2005,2.157,sed
12,2005,2.044,sed
13,2005,3.7060000000000004,sed
13,2005,0.0645,sed
10,2006,6.1339999999999995,sed
10,2006,12.716,sed
13,2006,0.152,sed
13,2006,7.978,sed
12,2006,5.817,sed
17,2007,2.495,sed
15,2007,1.35,sed
13,2007,5.743,sed
13,2007,9.344,sed
13,2007,0.07150000000000001,sed
21,2007,2.9975,sed
10,2007,11.698,sed
10,2007,3.636,sed
18,2007,3.9350000000000005,sed
18,2007,5.025,sed
3,2007,1.29,sed
3,2007,3.15,sed
2,2007,0.259,sed
2,2007,0.18125,sed
3,2007,4.29,sed
3,2007,0.42,sed
3,2007,0.48825,sed
9,2007,0.081,sed
3,2007,3.6415,sed
3,2007,1.0635000000000001,sed
3,2007,23.919999999999998,sed
3,2007,20.959999999999997,sed
2,2007,0.2105,sed
12,2008,60.47,sed
12,2008,14.42,sed
3,2008,0.5444,sed
6,2008,0.1794,sed
2,2008,2.1,sed
12,2008,0.0665,sed
6,2008,1.28,sed
6,2008,0.148,sed
3,2008,1.1400000000000001,sed
3,2008,0.1705,sed
12,2008,0.0885,sed
12,2008,0.0865,sed
3,2008,0.076,sed
3,2008,0.48000000000000004,sed
3,2008,0.068,sed
3,2008,0.9475,sed
3,2008,1.76,sed
12,2008,0.449,sed
12,2008,0.188,sed
3,2008,1.9100000000000001,sed
3,2008,2.19,sed
3,2008,0.394,sed
3,2008,2.06425,sed
3,2008,2.8,sed
3,2008,0.1605,sed
3,2008,0.073,sed
3,2008,1.066,sed
3,2008,1.3875000000000002,sed
3,2008,3.19,sed
2,2008,0.067,sed
2,2008,0.076,sed
2,2008,0.40675000000000006,sed
2,2008,0.18925,sed
2,2008,0.1585,sed
2,2008,0.33125,sed
3,2008,0.76,sed
3,2008,1.02,sed
3,2008,0.92,sed
3,2008,1.05,sed
3,2008,1.03,sed
4,2008,1.6600000000000001,sed
3,2008,11.870000000000001,sed
3,2008,0.888,sed
3,2008,0.84,sed
3,2008,2.66,sed
3,2008,1.058,sed
12,2008,0.76,sed
2,2009,0.17200000000000001,sed
13,2009,0.10024,sed
16,2009,0.0988,sed
13,2009,6.40982,sed
13,2009,7.08538,sed
8,2009,1.8026600000000002,sed
8,2009,0.6803,sed
10,2009,4.96193,sed
12,2009,0.397,sed
2,2009,0.1855,sed
2,2009,0.503,sed
2,2009,79.27,sed
8,2010,94.5,sed
8,2010,51.5,sed
10,2010,94.1,sed
10,2010,9.21,sed
10,2010,5.21,sed
8,2010,12.92,sed
4,2010,9.61,sed
4,2010,74.6,sed
8,2010,18.73,sed
23,2010,5.25,sed
23,2010,5.25,sed
23,2010,5.25,sed
23,2010,5.25,sed
21,2012,3.9250000000000003,sed
17,2012,0.7374999999999999,sed
15,2012,0.105,sed
18,2012,0.105,sed
8,2012,0.7000000000000001,sed
8,2012,22.75,sed
10,2012,8.36,sed
10,2012,13.47,sed
10,2012,6.37,sed
8,2012,27.74,sed
4,2012,14.799999999999999,sed
8,2012,26,sed
8,2012,35.26,sed
4,2012,215.5,sed
18,2012,50.3275,sed
17,2012,5.905,sed
17,2013,85.73,sed
13,2013,5.6636,sed
29,2014,2.66,sed
29,2014,4.57215,sed
26,2014,4.3387,sed
20,2014,4.1726,sed
20,2014,4.15,sed
26,2014,2.776,sed
1,2014,1.685,sed
1,2014,1.076,sed
11,2014,8.46,sed
14,2014,3.0685000000000002,sed
8,2014,1.98,sed
8,2014,76.8,sed
8,2014,23.4,sed
10,2014,13.52,sed
10,2014,11.73,sed
10,2014,2.77,sed
41,2014,1.4295,sed
41,2014,1.715,sed
37,2014,0.8360000000000001,sed
37,2014,1.1245,sed
35,2014,1.0985,sed
4,2014,75.5,sed
4,2014,8.06,sed
17,2015,12.605,sed
18,2015,20.2,sed
21,2016,64.44,sed
17,2016,64.515,sed
15,2016,68.465,sed
18,2016,82.42,sed
8,2016,138.3,sed
8,2016,471.6,sed
10,2016,1.11,sed
10,2016,5.17,sed
10,2016,4.390000000000001,sed
8,2016,11.74,sed
8,2016,26.599999999999998,sed
4,2016,10.799999999999999,sed
4,2016,122.8,sed
8,2016,21.38,sed
34,2017,3.5,sed
34,2017,3.5,sed
34,2017,3.5,sed
34,2017,3.5,sed
34,2017,3.5,sed
17,2018,119.085,sed
18,2018,59.1625,sed
28,2018,3.5,sed
