region_id,sector,year,annual_growth_rate
12,Shipbuilding and repair,2009,0.1
12,Shipbuilding and repair,2010,0.1
12,Shipbuilding and repair,2011,0.1
12,Shipbuilding and repair,2012,0.1
12,Shipbuilding and repair,2013,0.1
12,Shipbuilding and repair,2014,0.1
12,Shipbuilding and repair,2015,0.1
12,Shipbuilding and repair,2016,0.1
12,Shipbuilding and repair,2017,0.1
12,Shipbuilding and repair,2018,0.1
13,Coastal tourism,2009,-4.8
13,Coastal tourism,2010,-4.8
13,Coastal tourism,2011,-4.8
13,Coastal tourism,2012,-4.8
13,Coastal tourism,2013,-4.8
13,Coastal tourism,2014,-4.8
13,Coastal tourism,2015,-4.8
13,Coastal tourism,2016,-4.8
13,Coastal tourism,2017,-4.8
13,Coastal tourism,2018,-4.8
13,Marine living resources,2009,3
13,Marine living resources,2010,3
13,Marine living resources,2011,3
13,Marine living resources,2012,3
13,Marine living resources,2013,3
13,Marine living resources,2014,3
13,Marine living resources,2015,3
13,Marine living resources,2016,3
13,Marine living resources,2017,3
13,Marine living resources,2018,3
13,Marine non-living resources,2009,-6.8
13,Marine non-living resources,2010,-6.8
13,Marine non-living resources,2011,-6.8
13,Marine non-living resources,2012,-6.8
13,Marine non-living resources,2013,-6.8
13,Marine non-living resources,2014,-6.8
13,Marine non-living resources,2015,-6.8
13,Marine non-living resources,2016,-6.8
13,Marine non-living resources,2017,-6.8
13,Marine non-living resources,2018,-6.8
13,Marine renewable energy,2009,NA
13,Marine renewable energy,2010,NA
13,Marine renewable energy,2011,NA
13,Marine renewable energy,2012,NA
13,Marine renewable energy,2013,NA
13,Marine renewable energy,2014,NA
13,Marine renewable energy,2015,NA
13,Marine renewable energy,2016,NA
13,Marine renewable energy,2017,NA
13,Marine renewable energy,2018,NA
13,Maritime transport,2009,-6.7
13,Maritime transport,2010,-6.7
13,Maritime transport,2011,-6.7
13,Maritime transport,2012,-6.7
13,Maritime transport,2013,-6.7
13,Maritime transport,2014,-6.7
13,Maritime transport,2015,-6.7
13,Maritime transport,2016,-6.7
13,Maritime transport,2017,-6.7
13,Maritime transport,2018,-6.7
13,Port activites,2009,6.3
13,Port activites,2010,6.3
13,Port activites,2011,6.3
13,Port activites,2012,6.3
13,Port activites,2013,6.3
13,Port activites,2014,6.3
13,Port activites,2015,6.3
13,Port activites,2016,6.3
13,Port activites,2017,6.3
13,Port activites,2018,6.3
13,Shipbuilding and repair,2009,3.8
13,Shipbuilding and repair,2010,3.8
13,Shipbuilding and repair,2011,3.8
13,Shipbuilding and repair,2012,3.8
13,Shipbuilding and repair,2013,3.8
13,Shipbuilding and repair,2014,3.8
13,Shipbuilding and repair,2015,3.8
13,Shipbuilding and repair,2016,3.8
13,Shipbuilding and repair,2017,3.8
13,Shipbuilding and repair,2018,3.8
14,Coastal tourism,2009,2.9
14,Coastal tourism,2010,2.9
14,Coastal tourism,2011,2.9
14,Coastal tourism,2012,2.9
14,Coastal tourism,2013,2.9
14,Coastal tourism,2014,2.9
14,Coastal tourism,2015,2.9
14,Coastal tourism,2016,2.9
14,Coastal tourism,2017,2.9
14,Coastal tourism,2018,2.9
14,Marine living resources,2009,2.9
14,Marine living resources,2010,2.9
14,Marine living resources,2011,2.9
14,Marine living resources,2012,2.9
14,Marine living resources,2013,2.9
14,Marine living resources,2014,2.9
14,Marine living resources,2015,2.9
14,Marine living resources,2016,2.9
14,Marine living resources,2017,2.9
14,Marine living resources,2018,2.9
14,Marine non-living resources,2009,NA
14,Marine non-living resources,2010,NA
14,Marine non-living resources,2011,NA
14,Marine non-living resources,2012,NA
14,Marine non-living resources,2013,NA
14,Marine non-living resources,2014,NA
14,Marine non-living resources,2015,NA
14,Marine non-living resources,2016,NA
14,Marine non-living resources,2017,NA
14,Marine non-living resources,2018,NA
14,Marine renewable energy,2009,NA
14,Marine renewable energy,2010,NA
14,Marine renewable energy,2011,NA
14,Marine renewable energy,2012,NA
14,Marine renewable energy,2013,NA
14,Marine renewable energy,2014,NA
14,Marine renewable energy,2015,NA
14,Marine renewable energy,2016,NA
14,Marine renewable energy,2017,NA
14,Marine renewable energy,2018,NA
14,Maritime transport,2009,2.4
14,Maritime transport,2010,2.4
14,Maritime transport,2011,2.4
14,Maritime transport,2012,2.4
14,Maritime transport,2013,2.4
14,Maritime transport,2014,2.4
14,Maritime transport,2015,2.4
14,Maritime transport,2016,2.4
14,Maritime transport,2017,2.4
14,Maritime transport,2018,2.4
14,Port activites,2009,3.6
14,Port activites,2010,3.6
14,Port activites,2011,3.6
14,Port activites,2012,3.6
14,Port activites,2013,3.6
14,Port activites,2014,3.6
14,Port activites,2015,3.6
14,Port activites,2016,3.6
14,Port activites,2017,3.6
14,Port activites,2018,3.6
14,Shipbuilding and repair,2009,5.5
14,Shipbuilding and repair,2010,5.5
14,Shipbuilding and repair,2011,5.5
14,Shipbuilding and repair,2012,5.5
14,Shipbuilding and repair,2013,5.5
14,Shipbuilding and repair,2014,5.5
14,Shipbuilding and repair,2015,5.5
14,Shipbuilding and repair,2016,5.5
14,Shipbuilding and repair,2017,5.5
14,Shipbuilding and repair,2018,5.5
15,Coastal tourism,2009,6.9
15,Coastal tourism,2010,6.9
15,Coastal tourism,2011,6.9
15,Coastal tourism,2012,6.9
15,Coastal tourism,2013,6.9
15,Coastal tourism,2014,6.9
15,Coastal tourism,2015,6.9
15,Coastal tourism,2016,6.9
15,Coastal tourism,2017,6.9
15,Coastal tourism,2018,6.9
15,Marine living resources,2009,2
15,Marine living resources,2010,2
15,Marine living resources,2011,2
15,Marine living resources,2012,2
15,Marine living resources,2013,2
15,Marine living resources,2014,2
15,Marine living resources,2015,2
15,Marine living resources,2016,2
15,Marine living resources,2017,2
15,Marine living resources,2018,2
15,Marine non-living resources,2009,-12.7
15,Marine non-living resources,2010,-12.7
15,Marine non-living resources,2011,-12.7
15,Marine non-living resources,2012,-12.7
15,Marine non-living resources,2013,-12.7
15,Marine non-living resources,2014,-12.7
15,Marine non-living resources,2015,-12.7
15,Marine non-living resources,2016,-12.7
15,Marine non-living resources,2017,-12.7
15,Marine non-living resources,2018,-12.7
15,Marine renewable energy,2009,32.2
15,Marine renewable energy,2010,32.2
15,Marine renewable energy,2011,32.2
15,Marine renewable energy,2012,32.2
15,Marine renewable energy,2013,32.2
15,Marine renewable energy,2014,32.2
15,Marine renewable energy,2015,32.2
15,Marine renewable energy,2016,32.2
15,Marine renewable energy,2017,32.2
15,Marine renewable energy,2018,32.2
15,Maritime transport,2009,5.3
15,Maritime transport,2010,5.3
15,Maritime transport,2011,5.3
15,Maritime transport,2012,5.3
15,Maritime transport,2013,5.3
15,Maritime transport,2014,5.3
15,Maritime transport,2015,5.3
15,Maritime transport,2016,5.3
15,Maritime transport,2017,5.3
15,Maritime transport,2018,5.3
15,Port activites,2009,6.3
15,Port activites,2010,6.3
15,Port activites,2011,6.3
15,Port activites,2012,6.3
15,Port activites,2013,6.3
15,Port activites,2014,6.3
15,Port activites,2015,6.3
15,Port activites,2016,6.3
15,Port activites,2017,6.3
15,Port activites,2018,6.3
15,Shipbuilding and repair,2009,0.1
15,Shipbuilding and repair,2010,0.1
15,Shipbuilding and repair,2011,0.1
15,Shipbuilding and repair,2012,0.1
15,Shipbuilding and repair,2013,0.1
15,Shipbuilding and repair,2014,0.1
15,Shipbuilding and repair,2015,0.1
15,Shipbuilding and repair,2016,0.1
15,Shipbuilding and repair,2017,0.1
15,Shipbuilding and repair,2018,0.1
16,Coastal tourism,2009,-4.8
16,Coastal tourism,2010,-4.8
16,Coastal tourism,2011,-4.8
16,Coastal tourism,2012,-4.8
16,Coastal tourism,2013,-4.8
16,Coastal tourism,2014,-4.8
16,Coastal tourism,2015,-4.8
16,Coastal tourism,2016,-4.8
16,Coastal tourism,2017,-4.8
16,Coastal tourism,2018,-4.8
16,Marine living resources,2009,3
16,Marine living resources,2010,3
16,Marine living resources,2011,3
16,Marine living resources,2012,3
16,Marine living resources,2013,3
16,Marine living resources,2014,3
16,Marine living resources,2015,3
16,Marine living resources,2016,3
16,Marine living resources,2017,3
16,Marine living resources,2018,3
16,Marine non-living resources,2009,-6.8
16,Marine non-living resources,2010,-6.8
16,Marine non-living resources,2011,-6.8
16,Marine non-living resources,2012,-6.8
16,Marine non-living resources,2013,-6.8
16,Marine non-living resources,2014,-6.8
16,Marine non-living resources,2015,-6.8
16,Marine non-living resources,2016,-6.8
16,Marine non-living resources,2017,-6.8
16,Marine non-living resources,2018,-6.8
16,Marine renewable energy,2009,NA
16,Marine renewable energy,2010,NA
16,Marine renewable energy,2011,NA
16,Marine renewable energy,2012,NA
16,Marine renewable energy,2013,NA
16,Marine renewable energy,2014,NA
16,Marine renewable energy,2015,NA
16,Marine renewable energy,2016,NA
16,Marine renewable energy,2017,NA
16,Marine renewable energy,2018,NA
16,Maritime transport,2009,-6.7
16,Maritime transport,2010,-6.7
16,Maritime transport,2011,-6.7
16,Maritime transport,2012,-6.7
16,Maritime transport,2013,-6.7
16,Maritime transport,2014,-6.7
16,Maritime transport,2015,-6.7
16,Maritime transport,2016,-6.7
16,Maritime transport,2017,-6.7
16,Maritime transport,2018,-6.7
16,Port activites,2009,6.3
16,Port activites,2010,6.3
16,Port activites,2011,6.3
16,Port activites,2012,6.3
16,Port activites,2013,6.3
16,Port activites,2014,6.3
16,Port activites,2015,6.3
16,Port activites,2016,6.3
16,Port activites,2017,6.3
16,Port activites,2018,6.3
16,Shipbuilding and repair,2009,3.8
16,Shipbuilding and repair,2010,3.8
16,Shipbuilding and repair,2011,3.8
16,Shipbuilding and repair,2012,3.8
16,Shipbuilding and repair,2013,3.8
16,Shipbuilding and repair,2014,3.8
16,Shipbuilding and repair,2015,3.8
16,Shipbuilding and repair,2016,3.8
16,Shipbuilding and repair,2017,3.8
16,Shipbuilding and repair,2018,3.8
17,Coastal tourism,2009,14
17,Coastal tourism,2010,14
17,Coastal tourism,2011,14
17,Coastal tourism,2012,14
17,Coastal tourism,2013,14
17,Coastal tourism,2014,14
17,Coastal tourism,2015,14
17,Coastal tourism,2016,14
17,Coastal tourism,2017,14
17,Coastal tourism,2018,14
17,Marine living resources,2009,3.9
17,Marine living resources,2010,3.9
17,Marine living resources,2011,3.9
17,Marine living resources,2012,3.9
17,Marine living resources,2013,3.9
17,Marine living resources,2014,3.9
17,Marine living resources,2015,3.9
17,Marine living resources,2016,3.9
17,Marine living resources,2017,3.9
17,Marine living resources,2018,3.9
17,Marine non-living resources,2009,-8
17,Marine non-living resources,2010,-8
17,Marine non-living resources,2011,-8
17,Marine non-living resources,2012,-8
17,Marine non-living resources,2013,-8
17,Marine non-living resources,2014,-8
17,Marine non-living resources,2015,-8
17,Marine non-living resources,2016,-8
17,Marine non-living resources,2017,-8
17,Marine non-living resources,2018,-8
17,Marine renewable energy,2009,NA
17,Marine renewable energy,2010,NA
17,Marine renewable energy,2011,NA
17,Marine renewable energy,2012,NA
17,Marine renewable energy,2013,NA
17,Marine renewable energy,2014,NA
17,Marine renewable energy,2015,NA
17,Marine renewable energy,2016,NA
17,Marine renewable energy,2017,NA
17,Marine renewable energy,2018,NA
17,Maritime transport,2009,-1.2
17,Maritime transport,2010,-1.2
17,Maritime transport,2011,-1.2
17,Maritime transport,2012,-1.2
17,Maritime transport,2013,-1.2
17,Maritime transport,2014,-1.2
17,Maritime transport,2015,-1.2
17,Maritime transport,2016,-1.2
17,Maritime transport,2017,-1.2
17,Maritime transport,2018,-1.2
17,Port activites,2009,3.3
17,Port activites,2010,3.3
17,Port activites,2011,3.3
17,Port activites,2012,3.3
17,Port activites,2013,3.3
17,Port activites,2014,3.3
17,Port activites,2015,3.3
17,Port activites,2016,3.3
17,Port activites,2017,3.3
17,Port activites,2018,3.3
17,Shipbuilding and repair,2009,-2
17,Shipbuilding and repair,2010,-2
17,Shipbuilding and repair,2011,-2
17,Shipbuilding and repair,2012,-2
17,Shipbuilding and repair,2013,-2
17,Shipbuilding and repair,2014,-2
17,Shipbuilding and repair,2015,-2
17,Shipbuilding and repair,2016,-2
17,Shipbuilding and repair,2017,-2
17,Shipbuilding and repair,2018,-2
18,Coastal tourism,2009,14
18,Coastal tourism,2010,14
18,Coastal tourism,2011,14
18,Coastal tourism,2012,14
18,Coastal tourism,2013,14
18,Coastal tourism,2014,14
18,Coastal tourism,2015,14
18,Coastal tourism,2016,14
18,Coastal tourism,2017,14
18,Coastal tourism,2018,14
18,Marine living resources,2009,3.9
18,Marine living resources,2010,3.9
18,Marine living resources,2011,3.9
18,Marine living resources,2012,3.9
18,Marine living resources,2013,3.9
18,Marine living resources,2014,3.9
18,Marine living resources,2015,3.9
18,Marine living resources,2016,3.9
18,Marine living resources,2017,3.9
18,Marine living resources,2018,3.9
18,Marine non-living resources,2009,-8
18,Marine non-living resources,2010,-8
18,Marine non-living resources,2011,-8
18,Marine non-living resources,2012,-8
18,Marine non-living resources,2013,-8
18,Marine non-living resources,2014,-8
18,Marine non-living resources,2015,-8
18,Marine non-living resources,2016,-8
18,Marine non-living resources,2017,-8
18,Marine non-living resources,2018,-8
18,Marine renewable energy,2009,NA
18,Marine renewable energy,2010,NA
18,Marine renewable energy,2011,NA
18,Marine renewable energy,2012,NA
18,Marine renewable energy,2013,NA
18,Marine renewable energy,2014,NA
18,Marine renewable energy,2015,NA
18,Marine renewable energy,2016,NA
18,Marine renewable energy,2017,NA
18,Marine renewable energy,2018,NA
18,Maritime transport,2009,-1.2
18,Maritime transport,2010,-1.2
18,Maritime transport,2011,-1.2
18,Maritime transport,2012,-1.2
18,Maritime transport,2013,-1.2
18,Maritime transport,2014,-1.2
18,Maritime transport,2015,-1.2
18,Maritime transport,2016,-1.2
18,Maritime transport,2017,-1.2
18,Maritime transport,2018,-1.2
18,Port activites,2009,3.3
18,Port activites,2010,3.3
18,Port activites,2011,3.3
18,Port activites,2012,3.3
18,Port activites,2013,3.3
18,Port activites,2014,3.3
18,Port activites,2015,3.3
18,Port activites,2016,3.3
18,Port activites,2017,3.3
18,Port activites,2018,3.3
18,Shipbuilding and repair,2009,-2
18,Shipbuilding and repair,2010,-2
18,Shipbuilding and repair,2011,-2
18,Shipbuilding and repair,2012,-2
18,Shipbuilding and repair,2013,-2
18,Shipbuilding and repair,2014,-2
18,Shipbuilding and repair,2015,-2
18,Shipbuilding and repair,2016,-2
18,Shipbuilding and repair,2017,-2
18,Shipbuilding and repair,2018,-2
19,NA,2009,NA
19,NA,2010,NA
19,NA,2011,NA
19,NA,2012,NA
19,NA,2013,NA
19,NA,2014,NA
19,NA,2015,NA
19,NA,2016,NA
19,NA,2017,NA
19,NA,2018,NA
20,Coastal tourism,2009,2.9
20,Coastal tourism,2010,2.9
20,Coastal tourism,2011,2.9
20,Coastal tourism,2012,2.9
20,Coastal tourism,2013,2.9
20,Coastal tourism,2014,2.9
20,Coastal tourism,2015,2.9
20,Coastal tourism,2016,2.9
20,Coastal tourism,2017,2.9
20,Coastal tourism,2018,2.9
20,Marine living resources,2009,2.9
20,Marine living resources,2010,2.9
20,Marine living resources,2011,2.9
20,Marine living resources,2012,2.9
20,Marine living resources,2013,2.9
20,Marine living resources,2014,2.9
20,Marine living resources,2015,2.9
20,Marine living resources,2016,2.9
20,Marine living resources,2017,2.9
20,Marine living resources,2018,2.9
20,Marine non-living resources,2009,NA
20,Marine non-living resources,2010,NA
20,Marine non-living resources,2011,NA
20,Marine non-living resources,2012,NA
20,Marine non-living resources,2013,NA
20,Marine non-living resources,2014,NA
20,Marine non-living resources,2015,NA
20,Marine non-living resources,2016,NA
20,Marine non-living resources,2017,NA
20,Marine non-living resources,2018,NA
20,Marine renewable energy,2009,NA
20,Marine renewable energy,2010,NA
20,Marine renewable energy,2011,NA
20,Marine renewable energy,2012,NA
20,Marine renewable energy,2013,NA
20,Marine renewable energy,2014,NA
20,Marine renewable energy,2015,NA
20,Marine renewable energy,2016,NA
20,Marine renewable energy,2017,NA
20,Marine renewable energy,2018,NA
20,Maritime transport,2009,2.4
20,Maritime transport,2010,2.4
20,Maritime transport,2011,2.4
20,Maritime transport,2012,2.4
20,Maritime transport,2013,2.4
20,Maritime transport,2014,2.4
20,Maritime transport,2015,2.4
20,Maritime transport,2016,2.4
20,Maritime transport,2017,2.4
20,Maritime transport,2018,2.4
20,Port activites,2009,3.6
20,Port activites,2010,3.6
20,Port activites,2011,3.6
20,Port activites,2012,3.6
20,Port activites,2013,3.6
20,Port activites,2014,3.6
20,Port activites,2015,3.6
20,Port activites,2016,3.6
20,Port activites,2017,3.6
20,Port activites,2018,3.6
20,Shipbuilding and repair,2009,5.5
20,Shipbuilding and repair,2010,5.5
20,Shipbuilding and repair,2011,5.5
20,Shipbuilding and repair,2012,5.5
20,Shipbuilding and repair,2013,5.5
20,Shipbuilding and repair,2014,5.5
20,Shipbuilding and repair,2015,5.5
20,Shipbuilding and repair,2016,5.5
20,Shipbuilding and repair,2017,5.5
20,Shipbuilding and repair,2018,5.5
21,Coastal tourism,2009,14
21,Coastal tourism,2010,14
21,Coastal tourism,2011,14
21,Coastal tourism,2012,14
21,Coastal tourism,2013,14
21,Coastal tourism,2014,14
21,Coastal tourism,2015,14
21,Coastal tourism,2016,14
21,Coastal tourism,2017,14
21,Coastal tourism,2018,14
21,Marine living resources,2009,3.9
21,Marine living resources,2010,3.9
21,Marine living resources,2011,3.9
21,Marine living resources,2012,3.9
21,Marine living resources,2013,3.9
21,Marine living resources,2014,3.9
21,Marine living resources,2015,3.9
21,Marine living resources,2016,3.9
21,Marine living resources,2017,3.9
21,Marine living resources,2018,3.9
21,Marine non-living resources,2009,-8
21,Marine non-living resources,2010,-8
21,Marine non-living resources,2011,-8
21,Marine non-living resources,2012,-8
21,Marine non-living resources,2013,-8
21,Marine non-living resources,2014,-8
21,Marine non-living resources,2015,-8
21,Marine non-living resources,2016,-8
21,Marine non-living resources,2017,-8
21,Marine non-living resources,2018,-8
21,Marine renewable energy,2009,NA
21,Marine renewable energy,2010,NA
21,Marine renewable energy,2011,NA
21,Marine renewable energy,2012,NA
21,Marine renewable energy,2013,NA
21,Marine renewable energy,2014,NA
21,Marine renewable energy,2015,NA
21,Marine renewable energy,2016,NA
21,Marine renewable energy,2017,NA
21,Marine renewable energy,2018,NA
21,Maritime transport,2009,-1.2
21,Maritime transport,2010,-1.2
21,Maritime transport,2011,-1.2
21,Maritime transport,2012,-1.2
21,Maritime transport,2013,-1.2
21,Maritime transport,2014,-1.2
21,Maritime transport,2015,-1.2
21,Maritime transport,2016,-1.2
21,Maritime transport,2017,-1.2
21,Maritime transport,2018,-1.2
21,Port activites,2009,3.3
21,Port activites,2010,3.3
21,Port activites,2011,3.3
21,Port activites,2012,3.3
21,Port activites,2013,3.3
21,Port activites,2014,3.3
21,Port activites,2015,3.3
21,Port activites,2016,3.3
21,Port activites,2017,3.3
21,Port activites,2018,3.3
21,Shipbuilding and repair,2009,-2
21,Shipbuilding and repair,2010,-2
21,Shipbuilding and repair,2011,-2
21,Shipbuilding and repair,2012,-2
21,Shipbuilding and repair,2013,-2
21,Shipbuilding and repair,2014,-2
21,Shipbuilding and repair,2015,-2
21,Shipbuilding and repair,2016,-2
21,Shipbuilding and repair,2017,-2
21,Shipbuilding and repair,2018,-2
22,NA,2009,NA
22,NA,2010,NA
22,NA,2011,NA
22,NA,2012,NA
22,NA,2013,NA
22,NA,2014,NA
22,NA,2015,NA
22,NA,2016,NA
22,NA,2017,NA
22,NA,2018,NA
23,Coastal tourism,2009,7.3
23,Coastal tourism,2010,7.3
23,Coastal tourism,2011,7.3
23,Coastal tourism,2012,7.3
23,Coastal tourism,2013,7.3
23,Coastal tourism,2014,7.3
23,Coastal tourism,2015,7.3
23,Coastal tourism,2016,7.3
23,Coastal tourism,2017,7.3
23,Coastal tourism,2018,7.3
23,Marine living resources,2009,8
23,Marine living resources,2010,8
23,Marine living resources,2011,8
23,Marine living resources,2012,8
23,Marine living resources,2013,8
23,Marine living resources,2014,8
23,Marine living resources,2015,8
23,Marine living resources,2016,8
23,Marine living resources,2017,8
23,Marine living resources,2018,8
23,Marine non-living resources,2009,NA
23,Marine non-living resources,2010,NA
23,Marine non-living resources,2011,NA
23,Marine non-living resources,2012,NA
23,Marine non-living resources,2013,NA
23,Marine non-living resources,2014,NA
23,Marine non-living resources,2015,NA
23,Marine non-living resources,2016,NA
23,Marine non-living resources,2017,NA
23,Marine non-living resources,2018,NA
23,Marine renewable energy,2009,NA
23,Marine renewable energy,2010,NA
23,Marine renewable energy,2011,NA
23,Marine renewable energy,2012,NA
23,Marine renewable energy,2013,NA
23,Marine renewable energy,2014,NA
23,Marine renewable energy,2015,NA
23,Marine renewable energy,2016,NA
23,Marine renewable energy,2017,NA
23,Marine renewable energy,2018,NA
23,Maritime transport,2009,1.5
23,Maritime transport,2010,1.5
23,Maritime transport,2011,1.5
23,Maritime transport,2012,1.5
23,Maritime transport,2013,1.5
23,Maritime transport,2014,1.5
23,Maritime transport,2015,1.5
23,Maritime transport,2016,1.5
23,Maritime transport,2017,1.5
23,Maritime transport,2018,1.5
23,Port activites,2009,4.4
23,Port activites,2010,4.4
23,Port activites,2011,4.4
23,Port activites,2012,4.4
23,Port activites,2013,4.4
23,Port activites,2014,4.4
23,Port activites,2015,4.4
23,Port activites,2016,4.4
23,Port activites,2017,4.4
23,Port activites,2018,4.4
23,Shipbuilding and repair,2009,3.7
23,Shipbuilding and repair,2010,3.7
23,Shipbuilding and repair,2011,3.7
23,Shipbuilding and repair,2012,3.7
23,Shipbuilding and repair,2013,3.7
23,Shipbuilding and repair,2014,3.7
23,Shipbuilding and repair,2015,3.7
23,Shipbuilding and repair,2016,3.7
23,Shipbuilding and repair,2017,3.7
23,Shipbuilding and repair,2018,3.7
24,Coastal tourism,2009,9.4
24,Coastal tourism,2010,9.4
24,Coastal tourism,2011,9.4
24,Coastal tourism,2012,9.4
24,Coastal tourism,2013,9.4
24,Coastal tourism,2014,9.4
24,Coastal tourism,2015,9.4
24,Coastal tourism,2016,9.4
24,Coastal tourism,2017,9.4
24,Coastal tourism,2018,9.4
24,Marine living resources,2009,0.7
24,Marine living resources,2010,0.7
24,Marine living resources,2011,0.7
24,Marine living resources,2012,0.7
24,Marine living resources,2013,0.7
24,Marine living resources,2014,0.7
24,Marine living resources,2015,0.7
24,Marine living resources,2016,0.7
24,Marine living resources,2017,0.7
24,Marine living resources,2018,0.7
24,Marine non-living resources,2009,NA
24,Marine non-living resources,2010,NA
24,Marine non-living resources,2011,NA
24,Marine non-living resources,2012,NA
24,Marine non-living resources,2013,NA
24,Marine non-living resources,2014,NA
24,Marine non-living resources,2015,NA
24,Marine non-living resources,2016,NA
24,Marine non-living resources,2017,NA
24,Marine non-living resources,2018,NA
24,Marine renewable energy,2009,NA
24,Marine renewable energy,2010,NA
24,Marine renewable energy,2011,NA
24,Marine renewable energy,2012,NA
24,Marine renewable energy,2013,NA
24,Marine renewable energy,2014,NA
24,Marine renewable energy,2015,NA
24,Marine renewable energy,2016,NA
24,Marine renewable energy,2017,NA
24,Marine renewable energy,2018,NA
24,Maritime transport,2009,-1.4
24,Maritime transport,2010,-1.4
24,Maritime transport,2011,-1.4
24,Maritime transport,2012,-1.4
24,Maritime transport,2013,-1.4
24,Maritime transport,2014,-1.4
24,Maritime transport,2015,-1.4
24,Maritime transport,2016,-1.4
24,Maritime transport,2017,-1.4
24,Maritime transport,2018,-1.4
24,Port activites,2009,5.8
24,Port activites,2010,5.8
24,Port activites,2011,5.8
24,Port activites,2012,5.8
24,Port activites,2013,5.8
24,Port activites,2014,5.8
24,Port activites,2015,5.8
24,Port activites,2016,5.8
24,Port activites,2017,5.8
24,Port activites,2018,5.8
24,Shipbuilding and repair,2009,-1.2
24,Shipbuilding and repair,2010,-1.2
24,Shipbuilding and repair,2011,-1.2
24,Shipbuilding and repair,2012,-1.2
24,Shipbuilding and repair,2013,-1.2
24,Shipbuilding and repair,2014,-1.2
24,Shipbuilding and repair,2015,-1.2
24,Shipbuilding and repair,2016,-1.2
24,Shipbuilding and repair,2017,-1.2
24,Shipbuilding and repair,2018,-1.2
25,Coastal tourism,2009,1.8
25,Coastal tourism,2010,1.8
25,Coastal tourism,2011,1.8
25,Coastal tourism,2012,1.8
25,Coastal tourism,2013,1.8
25,Coastal tourism,2014,1.8
25,Coastal tourism,2015,1.8
25,Coastal tourism,2016,1.8
25,Coastal tourism,2017,1.8
25,Coastal tourism,2018,1.8
25,Marine living resources,2009,1.2
25,Marine living resources,2010,1.2
25,Marine living resources,2011,1.2
25,Marine living resources,2012,1.2
25,Marine living resources,2013,1.2
25,Marine living resources,2014,1.2
25,Marine living resources,2015,1.2
25,Marine living resources,2016,1.2
25,Marine living resources,2017,1.2
25,Marine living resources,2018,1.2
25,Marine non-living resources,2009,NA
25,Marine non-living resources,2010,NA
25,Marine non-living resources,2011,NA
25,Marine non-living resources,2012,NA
25,Marine non-living resources,2013,NA
25,Marine non-living resources,2014,NA
25,Marine non-living resources,2015,NA
25,Marine non-living resources,2016,NA
25,Marine non-living resources,2017,NA
25,Marine non-living resources,2018,NA
25,Marine renewable energy,2009,NA
25,Marine renewable energy,2010,NA
25,Marine renewable energy,2011,NA
25,Marine renewable energy,2012,NA
25,Marine renewable energy,2013,NA
25,Marine renewable energy,2014,NA
25,Marine renewable energy,2015,NA
25,Marine renewable energy,2016,NA
25,Marine renewable energy,2017,NA
25,Marine renewable energy,2018,NA
25,Maritime transport,2009,7.2
25,Maritime transport,2010,7.2
25,Maritime transport,2011,7.2
25,Maritime transport,2012,7.2
25,Maritime transport,2013,7.2
25,Maritime transport,2014,7.2
25,Maritime transport,2015,7.2
25,Maritime transport,2016,7.2
25,Maritime transport,2017,7.2
25,Maritime transport,2018,7.2
25,Port activites,2009,0.8
25,Port activites,2010,0.8
25,Port activites,2011,0.8
25,Port activites,2012,0.8
25,Port activites,2013,0.8
25,Port activites,2014,0.8
25,Port activites,2015,0.8
25,Port activites,2016,0.8
25,Port activites,2017,0.8
25,Port activites,2018,0.8
25,Shipbuilding and repair,2009,6.6
25,Shipbuilding and repair,2010,6.6
25,Shipbuilding and repair,2011,6.6
25,Shipbuilding and repair,2012,6.6
25,Shipbuilding and repair,2013,6.6
25,Shipbuilding and repair,2014,6.6
25,Shipbuilding and repair,2015,6.6
25,Shipbuilding and repair,2016,6.6
25,Shipbuilding and repair,2017,6.6
25,Shipbuilding and repair,2018,6.6
26,Coastal tourism,2009,2.9
26,Coastal tourism,2010,2.9
26,Coastal tourism,2011,2.9
26,Coastal tourism,2012,2.9
26,Coastal tourism,2013,2.9
26,Coastal tourism,2014,2.9
26,Coastal tourism,2015,2.9
26,Coastal tourism,2016,2.9
26,Coastal tourism,2017,2.9
26,Coastal tourism,2018,2.9
26,Marine living resources,2009,2.9
26,Marine living resources,2010,2.9
26,Marine living resources,2011,2.9
26,Marine living resources,2012,2.9
26,Marine living resources,2013,2.9
26,Marine living resources,2014,2.9
26,Marine living resources,2015,2.9
26,Marine living resources,2016,2.9
26,Marine living resources,2017,2.9
26,Marine living resources,2018,2.9
26,Marine non-living resources,2009,NA
26,Marine non-living resources,2010,NA
26,Marine non-living resources,2011,NA
26,Marine non-living resources,2012,NA
26,Marine non-living resources,2013,NA
26,Marine non-living resources,2014,NA
26,Marine non-living resources,2015,NA
26,Marine non-living resources,2016,NA
26,Marine non-living resources,2017,NA
26,Marine non-living resources,2018,NA
26,Marine renewable energy,2009,NA
26,Marine renewable energy,2010,NA
26,Marine renewable energy,2011,NA
26,Marine renewable energy,2012,NA
26,Marine renewable energy,2013,NA
26,Marine renewable energy,2014,NA
26,Marine renewable energy,2015,NA
26,Marine renewable energy,2016,NA
26,Marine renewable energy,2017,NA
26,Marine renewable energy,2018,NA
26,Maritime transport,2009,2.4
26,Maritime transport,2010,2.4
