region_id,lat,lon,month,year,secchi_depth
32,59.8465,24.83783,6,2016,4
30,59.4835,22.89683,6,2016,4
29,58.88333,20.31667,6,2016,4.6
29,58.58333,18.23333,6,2016,5
29,58.58333,18.23333,9,2015,5.5
29,58.58333,18.23333,9,2015,4.5
26,58.01667,17.98333,9,2015,5
26,57.11667,17.66667,9,2015,6
1,56.66667,12.11667,9,2015,9
13,55,13.3,9,2015,6
11,55.34717,13.01883,9,2015,6.8
15,55.25,15.98333,9,2015,7
24,57.33333,20.05,9,2015,6
1,56.94,12.21167,8,2015,6
29,58.58333,18.23333,8,2015,4.45
35,60.10393,18.95592,8,2015,5.6
29,58.58333,18.23333,8,2015,4.4
14,55.83333,14.33433,8,2015,7.3
41,64.70867,22.06667,8,2015,3.5
11,55.34717,13.01883,8,2015,7.9
41,65.167,23.23367,8,2015,3
37,62.65267,18.9535,8,2015,5
37,62.1,18.54917,8,2015,5
29,58.58333,18.23333,7,2015,5.5
14,56.16767,16.644,7,2015,7
26,57.11667,17.66667,7,2015,5
1,56.66667,12.11667,7,2015,7
1,56.94,12.21167,7,2015,9
21,55.555,18.4,7,2015,7
15,55.38333,15.33333,7,2015,6.5
15,55.25,15.98333,7,2015,7
24,57.33333,20.05,7,2015,5.5
24,57.33333,20.05,7,2015,5.5
24,57.61667,20.16667,7,2015,5
20,58,19.88333,7,2015,5
37,62.65033,18.95133,7,2015,4
37,62.1,18.5475,7,2015,4
14,55.83333,14.33433,7,2015,9
41,65.1665,23.23333,7,2015,4
41,64.70817,22.06617,7,2015,4.5
29,58.58333,18.23333,7,2015,3.95
35,60.10393,18.95592,7,2015,6.7
11,55.34717,13.01883,7,2015,8.5
29,58.88333,20.31667,6,2015,5.5
29,58.58333,18.23333,6,2015,7
26,58.01667,17.98333,6,2015,8
26,57.11667,17.66667,6,2015,9
14,55.61667,14.86667,6,2015,8
29,58.58333,18.23333,6,2015,6.05
21,55.555,18.4,6,2015,6
15,55.38333,15.33333,6,2015,8
15,55.25,15.98333,6,2015,8
24,57.33333,20.05,6,2015,6
24,57.33333,20.05,6,2015,6
20,58,19.88333,6,2015,6
37,62.653,18.95283,6,2015,4.5
37,62.10017,18.54883,6,2015,5
41,65.16667,23.236,6,2015,3.5
41,64.70817,22.06667,6,2015,5.5
29,58.58333,18.23333,6,2015,7.25
29,58.58333,18.23333,9,2014,3.3
41,64.70833,22.06667,9,2014,4.5
29,58.58333,18.23333,9,2014,5.5
41,65.16667,23.23333,9,2014,3.5
37,62.65283,18.95167,9,2014,5.5
37,62.09983,18.5485,9,2014,6
26,58.01667,17.98333,9,2014,7.5
14,55.61667,14.86667,9,2014,7
1,56.66667,12.11667,9,2014,8
1,57.19167,11.66667,9,2014,8
1,56.94,12.21167,9,2014,7
15,55.38333,15.33333,9,2014,9
15,55.25,15.98333,9,2014,8
11,55.34717,13.01883,9,2014,7.2
24,56.63333,19.58333,9,2014,7
24,57.33333,20.05,9,2014,8
24,57.33333,20.05,9,2014,8
20,58,19.88333,9,2014,7
29,58.58333,18.23333,8,2014,7.4
14,55.83333,14.33433,8,2014,14.2
29,58.58333,18.23333,8,2014,5.1
11,55.34717,13.01883,8,2014,6
26,58.01667,17.98333,8,2014,7
14,55.61667,14.86667,8,2014,7
15,55.38333,15.33333,8,2014,7.5
15,55.25,15.98333,8,2014,6
24,57.33333,20.05,8,2014,4
41,64.70867,22.066,7,2014,4.5
41,65.1665,23.23383,7,2014,5.5
37,62.09967,18.54817,7,2014,5
29,58.58333,18.23333,7,2014,4.5
37,62.65217,18.9545,7,2014,5.5
29,58.58333,18.23333,7,2014,3.1
14,55.83333,14.33433,7,2014,6.1
24,57.33333,20.05,7,2014,4
24,57.33333,20.05,7,2014,4
20,58,19.88333,7,2014,4
15,55.25,15.98333,7,2014,5
1,56.66667,12.11667,7,2014,9
1,57.19167,11.66667,7,2014,7
41,64.70833,22.06667,7,2014,5
11,55.34717,13.01883,7,2014,7
41,65.1665,23.23333,7,2014,3
29,58.58333,18.23333,7,2014,5.1
37,62.65283,18.9545,7,2014,7.5
37,62.09967,18.54867,7,2014,7
29,58.58333,18.23333,6,2014,5.8
14,55.61667,14.86667,6,2014,4
1,56.66667,12.11667,6,2014,5
1,57.19167,11.66667,6,2014,5
1,56.94,12.21167,6,2014,5
12,55,14.08333,6,2014,5
15,55.38333,15.33333,6,2014,5
15,55.25,15.98333,6,2014,5
24,56.63333,19.58333,6,2014,7
24,57.33333,20.05,6,2014,8
29,58.58333,18.23333,6,2014,6.3
1,56.66667,12.11667,9,2013,10
29,58.58333,18.23333,9,2013,6
15,55.38333,15.33333,9,2013,8
15,55.25,15.98333,9,2013,8
1,56.66667,12.11667,9,2013,9
1,56.94,12.21167,9,2013,10
24,56.63333,19.58333,9,2013,6
24,57.33333,20.05,9,2013,7
24,57.33333,20.05,9,2013,7
29,58.58333,18.23333,9,2013,5.3
29,58.58333,18.23333,8,2013,4.3
11,55.34717,13.01883,8,2013,8
24,56.63333,19.58333,8,2013,7
24,57.33333,20.05,8,2013,6
1,56.66667,12.11667,8,2013,10
29,58.58333,18.23333,8,2013,5.6
15,55.38333,15.33333,8,2013,8
15,55.25,15.98333,8,2013,7
1,56.66667,12.11667,8,2013,10
1,57.19167,11.66667,8,2013,8
1,56.94,12.21167,8,2013,10
11,55.34717,13.01883,8,2013,7.8
14,55.83333,14.33433,8,2013,7.3
1,56.66667,12.11667,8,2013,12
15,55.38333,15.33333,8,2013,11
15,55.25,15.98333,8,2013,8
14,55.61667,14.86667,8,2013,5
1,56.66667,12.11667,7,2013,10
29,58.58333,18.23333,7,2013,4.8
1,57.19167,11.66667,7,2013,12
1,56.94,12.21167,7,2013,10
20,58,19.88333,7,2013,5
29,58.58333,18.23333,7,2013,6
26,58.01667,17.98333,7,2013,6
26,57.11667,17.66667,7,2013,4
24,56.63333,19.58333,7,2013,4
24,57.33333,20.05,7,2013,5
20,55.92,18.88833,7,2013,6
11,55.34717,13.01883,7,2013,8.2
14,55.83333,14.33433,7,2013,9.5
29,58.88333,20.31667,7,2013,4
29,58.58333,18.23333,7,2013,5.3
15,55.38333,15.33333,6,2013,6
15,55.25,15.98333,6,2013,5
14,55.61667,14.86667,6,2013,5
1,56.66667,12.11667,6,2013,11
1,57.19167,11.66667,6,2013,11
1,56.94,12.21167,6,2013,11
26,57.11667,17.66667,6,2013,6
24,56.63333,19.58333,6,2013,7
29,58.58333,18.23333,6,2013,5.9
41,65.168,23.23233,6,2013,4
41,64.70817,22.06617,6,2013,5
29,58.58333,18.23333,6,2013,6
29,58.58333,18.23333,9,2012,6.8
13,55,13.3,9,2012,6
12,55,14.08333,9,2012,6
1,57.19167,11.66667,9,2012,7
1,56.94,12.21167,9,2012,8
11,55.34717,13.01883,9,2012,7.9
26,57.11667,17.66667,8,2012,6
24,56.63333,19.58333,8,2012,7
24,57.33333,20.05,8,2012,6
24,56.125,19.28333,8,2012,6
15,55.25,15.98333,8,2012,7
1,56.66667,12.11667,8,2012,6
37,60.9595,18.1525,8,2012,3.3
14,55.83333,14.33433,8,2012,10.7
29,58.58333,18.23333,8,2012,4
11,55.34717,13.01883,8,2012,8.9
29,58.58333,18.23333,8,2012,5
29,58.58333,18.23333,7,2012,5.5
1,56.66667,12.11667,7,2012,11
21,55.555,18.4,7,2012,7
24,56.63333,19.58333,7,2012,7
26,58.01667,17.98333,7,2012,5
26,57.11667,17.66667,7,2012,5
12,55,14.08333,7,2012,6
14,55.61667,14.86667,7,2012,5
1,56.66667,12.11667,7,2012,11
1,57.19167,11.66667,7,2012,10
1,56.94,12.21167,7,2012,9
29,58.58333,18.23333,7,2012,4.8
11,55.34717,13.01883,7,2012,8.9
14,55.83333,14.33433,7,2012,10.3
29,58.58333,18.23333,6,2012,5.5
29,58.58333,18.23333,6,2012,7
29,58.58333,18.23333,9,2011,7
29,58.58333,18.23333,9,2011,6
26,58.01667,17.98333,9,2011,7
26,57.11667,17.66667,9,2011,6
11,55.34717,13.01883,9,2011,8
24,56.63333,19.58333,9,2011,7
24,57.33333,20.05,9,2011,7
29,58.58333,18.23333,8,2011,5.5
1,56.66667,12.11667,8,2011,6
14,55.61667,14.86667,8,2011,5
29,58.88333,20.31667,8,2011,6
26,58.01667,17.98333,8,2011,6
21,55.555,18.4,8,2011,6
29,58.58333,18.23333,8,2011,4.9
11,55.34717,13.01883,8,2011,6.7
12,55,14.08333,8,2011,5
1,57.19167,11.66667,8,2011,6
14,55.83333,14.33433,8,2011,5.7
29,58.58333,18.23333,7,2011,4.5
1,56.66667,12.11667,7,2011,8
14,55.61667,14.86667,7,2011,6
24,57.33333,20.05,7,2011,6
24,57.33333,20.05,7,2011,6
20,58,19.88333,7,2011,4
21,55.555,18.4,7,2011,6
15,55.38333,15.33333,7,2011,5
15,55.25,15.98333,7,2011,5
1,56.66667,12.11667,7,2011,8
1,56.94,12.21167,7,2011,7
41,64.7085,22.06683,7,2011,5
29,58.58333,18.23333,7,2011,5.7
41,65.16617,23.23167,7,2011,5
11,55.34717,13.01883,7,2011,8.2
37,62.65267,18.95283,7,2011,5.5
37,62.08433,18.54767,7,2011,6
14,55.83333,14.33433,7,2011,10.5
29,58.58333,18.23333,6,2011,7.3
26,57.11667,17.66667,6,2011,7
24,56.63333,19.58333,6,2011,7
24,57.33333,20.05,6,2011,5.5
24,57.33333,20.05,6,2011,5.5
15,55.38333,15.33333,6,2011,6.5
15,55.25,15.98333,6,2011,6
1,56.66667,12.11667,6,2011,5
1,57.19167,11.66667,6,2011,7
41,64.70833,22.068,6,2011,3.5
29,58.58333,18.23333,6,2011,8
41,65.16683,23.23317,6,2011,4
37,62.65317,18.95233,6,2011,6
37,62.10083,18.54933,6,2011,6
29,58.58333,18.23333,9,2010,7
38,62.18667,20.81167,9,2010,7
29,58.58333,18.23333,9,2010,6.3
37,63.13883,19.31517,9,2010,6
26,57.11667,17.66667,9,2010,5
21,55.555,18.4,9,2010,7
15,55.38333,15.33333,9,2010,8.5
15,55.25,15.98333,9,2010,7.5
1,56.66667,12.11667,9,2010,6
1,57.19167,11.66667,9,2010,7
1,56.94,12.21167,9,2010,9.5
14,55.83333,14.33433,9,2010,5.5
1,56.66667,12.11667,9,2010,7
1,57.19167,11.66667,9,2010,9
29,58.58333,18.23333,9,2010,6.5
11,55.32533,12.94117,9,2010,8.2
1,56.66667,12.11667,8,2010,9
14,55.61667,14.86667,8,2010,7
24,57.33333,20.05,8,2010,6
24,57.33333,20.05,8,2010,6
20,58,19.88333,8,2010,6
26,58.01667,17.98333,8,2010,5
21,55.555,18.4,8,2010,6
29,58.58333,18.23333,8,2010,5
15,55.25,15.98333,8,2010,8
1,56.66667,12.11667,8,2010,10
29,58.88333,20.31667,8,2010,5
11,55.32533,12.94117,8,2010,7.8
1,56.66667,12.11667,7,2010,10
14,55.61667,14.86667,7,2010,7
24,57.33333,20.05,7,2010,6
20,58,19.88333,7,2010,6
26,58.01667,17.98333,7,2010,6
21,55.555,18.4,7,2010,4
29,58.58333,18.23333,7,2010,5.5
15,55.38333,15.33333,7,2010,7
15,55.25,15.98333,7,2010,8
1,56.66667,12.11667,7,2010,10
1,56.94,12.21167,7,2010,10
14,55.83333,14.33433,7,2010,7
29,58.58333,18.23333,7,2010,5.9
11,55.32533,12.94117,7,2010,9.7
1,56.66667,12.11667,7,2010,5
14,55.61667,14.86667,7,2010,6
24,57.33333,20.05,7,2010,7
20,58,19.88333,7,2010,5
26,58.01667,17.98333,7,2010,5
21,55.555,18.4,6,2010,6
15,55.25,15.98333,6,2010,8
1,56.66667,12.11667,6,2010,8
1,56.94,12.21167,6,2010,8
29,58.58333,18.23333,6,2010,5.4
29,58.88333,20.31667,6,2010,6.5
29,58.58333,18.23333,6,2010,6.5
1,56.66667,12.11667,6,2010,7
14,55.61667,14.86667,6,2010,7
24,57.33333,20.05,6,2010,10
20,58,19.88333,6,2010,9
15,55.38333,15.33333,6,2010,10
15,55.25,15.98333,6,2010,10
1,56.66667,12.11667,6,2010,7
1,56.94,12.21167,6,2010,7
36,60.18333,19.15,9,2009,5
26,57.11667,17.66667,9,2009,7
24,56.63333,19.58333,9,2009,7
15,55.38333,15.33333,9,2009,7.5
15,55.25,15.98333,9,2009,6
14,55.61667,14.86667,9,2009,7
1,56.66667,12.11667,9,2009,11
14,55.83333,14.33433,9,2009,8
2,56.44333,11.09,9,2009,8
1,56.66667,12.11667,9,2009,7
29,58.58333,18.23333,9,2009,6
1,57.73533,11.33333,9,2009,7
11,55.32533,12.94117,9,2009,8.1
1,57.19167,11.66667,9,2009,7
1,57.01583,12.207,9,2009,7
1,56.87567,12.288,9,2009,7
1,56.81967,12.218,9,2009,7
1,56.549,12.56467,9,2009,6
2,57.63633,10.851,8,2009,6
29,58.58333,18.23333,8,2009,6
2,57.43933,10.83983,8,2009,8
14,55.61667,14.86667,8,2009,7
26,58.01667,17.98333,8,2009,7
26,57.11667,17.66667,8,2009,7
24,56.63333,19.58333,8,2009,7
15,55.38333,15.33333,8,2009,7
1,57.19167,11.66667,8,2009,9
2,57.19083,11.5325,8,2009,10
1,56.94,12.21167,8,2009,8
29,58.58333,18.23333,8,2009,4.7
11,55.32533,12.94117,8,2009,9.5
1,56.66667,12.11667,8,2009,11
24,57.33333,20.05,7,2009,7
20,58,19.88333,7,2009,6
29,58.88333,20.31667,7,2009,5
29,58.58333,18.23333,7,2009,5.8
15,55.38333,15.33333,7,2009,7
15,55.25,15.98333,7,2009,6
1,56.66667,12.11667,7,2009,11
14,55.83333,14.33433,7,2009,6.5
1,56.66667,12.11667,7,2009,6
24,57.33333,20.05,7,2009,4
24,57.33333,20.05,7,2009,4
20,58,19.88333,7,2009,4
11,55.32533,12.94117,7,2009,5.1
29,58.88333,20.31667,7,2009,4
29,58.58333,18.23333,7,2009,4.5
15,55.38333,15.33333,7,2009,7
15,55.25,15.98333,7,2009,7
1,56.66667,12.11667,6,2009,6
1,56.94,12.21167,6,2009,8
37,61.23367,17.66717,6,2009,4.5
29,58.88333,20.31667,6,2009,6
29,58.58333,18.23333,6,2009,7.3
1,56.66667,12.11667,6,2009,7
24,57.33333,20.05,6,2009,7
20,58,19.88333,6,2009,7
15,55.38333,15.33333,6,2009,8
15,55.25,15.98333,6,2009,9
1,56.66667,12.11667,6,2009,8
1,57.19167,11.66667,6,2009,8
1,56.94,12.21167,6,2009,10
37,61.23317,17.666,6,2009,5
29,58.58333,18.23333,6,2009,7.5
29,58.58333,18.23333,9,2008,7
29,58.58333,18.23333,9,2008,5
26,58.01667,17.98333,9,2008,7
26,57.11667,17.66667,9,2008,7
24,56.63333,19.58333,9,2008,6.5
15,55.38333,15.33333,9,2008,6
15,55.25,15.98333,9,2008,6
14,55.61667,14.86667,9,2008,6
1,56.66667,12.11667,9,2008,8
1,57.19167,11.66667,9,2008,7
1,56.94,12.21167,9,2008,6.5
14,55.83333,14.33433,9,2008,8
29,58.58333,18.23333,9,2008,6.9
11,55.32533,12.94117,9,2008,9
1,56.94,12.21167,9,2008,4
29,58.58333,18.23333,8,2008,5.5
1,56.66667,12.11667,8,2008,10
14,55.61667,14.86667,8,2008,6
24,57.33333,20.05,8,2008,7
20,58,19.88333,8,2008,6
15,55.38333,15.33333,8,2008,6
15,55.25,15.98333,8,2008,7
1,56.66667,12.11667,8,2008,9
1,56.94,12.21167,8,2008,8
29,58.58333,18.23333,8,2008,4
11,55.32533,12.94117,8,2008,5
1,56.66667,12.11667,8,2008,9
14,55.61667,14.86667,8,2008,4
24,57.33333,20.05,7,2008,4
20,58,19.88333,7,2008,4
29,58.58333,18.23333,7,2008,4.8
15,55.38333,15.33333,7,2008,5
15,55.25,15.98333,7,2008,3
1,56.66667,12.11667,7,2008,9.5
1,56.94,12.21167,7,2008,8
29,58.58333,18.23333,7,2008,4
14,55.83333,14.33433,7,2008,7
1,56.66667,12.11667,7,2008,8
14,55.61667,14.86667,7,2008,6
24,57.33333,20.05,7,2008,4
20,58,19.88333,7,2008,4
15,55.38333,15.33333,7,2008,5
15,55.25,15.98333,7,2008,4
1,56.66667,12.11667,7,2008,7
1,57.19167,11.66667,7,2008,9
1,56.94,12.21167,7,2008,6
29,58.88333,20.31667,7,2008,5.5
29,58.58333,18.23333,7,2008,4.1
11,55.32533,12.94117,7,2008,5.1
29,58.58333,18.23333,6,2008,4.5
1,56.66667,12.11667,6,2008,8
14,55.61667,14.86667,6,2008,6
24,57.33333,20.05,6,2008,4
20,58,19.88333,6,2008,5
1,56.66667,12.11667,6,2008,5
1,56.94,12.21167,6,2008,6
29,58.88333,20.31667,6,2008,5
29,58.58333,18.23333,6,2008,5.5
37,60.54167,18.93333,9,2007,6
37,62.13333,17.86667,9,2007,5
37,61.18333,18.23333,9,2007,7
24,57.33333,20.05,9,2007,7
20,58,19.88333,9,2007,6
29,58.88333,20.31667,9,2007,6
29,58.58333,18.23333,9,2007,6
15,55.38333,15.33333,9,2007,8
15,55.25,15.98333,9,2007,7
1,56.66667,12.11667,9,2007,6
1,56.94,12.21167,9,2007,5
1,56.555,12.565,9,2007,5
14,55.83333,14.33433,9,2007,4
1,56.66667,12.11667,9,2007,5
2,57.526,10.82917,9,2007,5
11,55.32533,12.94117,9,2007,8
29,58.58333,18.23333,8,2007,4.8
26,58.01667,17.98333,8,2007,5
26,57.11667,17.66667,8,2007,6
21,55.555,18.4,8,2007,6
24,56.63333,19.58333,8,2007,6
13,55,13.3,8,2007,6
12,55,14.08333,8,2007,5
29,58.58333,18.23333,8,2007,4.6
14,55.61667,14.86667,8,2007,6
24,57.33333,20.05,8,2007,5
24,57.33333,20.05,8,2007,5
15,55.38333,15.33333,8,2007,6
15,55.25,15.98333,8,2007,7
11,55.32533,12.94117,8,2007,6.5
1,56.66667,12.11667,8,2007,8
29,58.58333,18.23333,8,2007,5.5
14,55.83333,14.33433,7,2007,4.5
29,58.58333,18.23333,7,2007,5
1,56.66667,12.11667,7,2007,5
14,55.61667,14.86667,7,2007,6
24,57.33333,20.05,7,2007,5
20,58,19.88333,7,2007,6
26,58.01667,17.98333,7,2007,5
21,55.555,18.4,7,2007,6
15,55.38333,15.33333,7,2007,6
15,55.25,15.98333,7,2007,5.5
1,56.66667,12.11667,7,2007,6
1,57.19167,11.66667,7,2007,7
1,56.94,12.21167,7,2007,5
29,58.88333,20.31667,7,2007,4.9
11,55.32533,12.94117,7,2007,6.5
29,58.58333,18.23333,6,2007,5
14,55.61667,14.86667,6,2007,6
24,57.33333,20.05,6,2007,5
20,58,19.88333,6,2007,5
26,58.01667,17.98333,6,2007,6
21,55.555,18.4,6,2007,5
15,55.25,15.98333,6,2007,8
1,56.66667,12.11667,6,2007,6
29,58.88333,20.31667,6,2007,4.9
29,58.58333,18.23333,6,2007,6.1
24,57.33333,20.05,9,2006,6
20,58,19.88333,9,2006,6
29,58.58333,18.23333,9,2006,7
15,55.38333,15.33333,9,2006,6
15,55.25,15.98333,9,2006,7
1,56.66667,12.11667,9,2006,9
14,55.83333,14.33433,9,2006,5.5
2,56.4745,11.09217,9,2006,6
29,58.58333,18.23333,9,2006,7.5
1,57.19167,11.66667,9,2006,7
11,55.32533,12.94117,9,2006,6
1,57.19167,11.66667,8,2006,7
12,55,14.08333,8,2006,5
29,58.58333,18.23333,8,2006,7.3
14,55.61667,14.86667,8,2006,7
20,58,19.88333,8,2006,6
26,58.01667,17.98333,8,2006,7
1,56.66667,12.11667,8,2006,11
29,58.58333,18.23333,8,2006,7.5
14,55.61667,14.86667,8,2006,8
24,57.33333,20.05,8,2006,8
24,57.33333,20.05,8,2006,8
20,58,19.88333,8,2006,7
21,55.555,18.4,8,2006,9.5
15,55.38333,15.33333,8,2006,10
15,55.25,15.98333,8,2006,9
1,56.66667,12.11667,8,2006,12
29,58.58333,18.23333,8,2006,6.8
11,55.32533,12.94117,8,2006,6.5
37,62.65233,18.95067,7,2006,6
29,58.58333,18.23333,7,2006,6.3
14,55.83333,14.33433,7,2006,7
14,55.61667,14.86667,7,2006,5
20,58,19.88333,7,2006,7
26,58.01667,17.98333,7,2006,4
21,55.555,18.4,7,2006,4
15,55.38333,15.33333,7,2006,5
15,55.25,15.98333,7,2006,2
1,56.66667,12.11667,7,2006,9
29,58.58333,18.23333,7,2006,5
11,55.32533,12.94117,7,2006,5
41,65.16683,23.23433,6,2006,4.5
41,64.7085,22.0645,6,2006,5.5
37,62.65383,18.95133,6,2006,6
29,58.58333,18.23333,6,2006,7.3
14,55.61667,14.86667,6,2006,7
20,58,19.88333,6,2006,7
26,58.01667,17.98333,6,2006,8
21,55.555,18.4,6,2006,8
15,55.25,15.98333,6,2006,8
1,56.66667,12.11667,6,2006,7
